"","es_score","brier_score","location","target_date","X22F_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","recombinant_50_CI","other_50_CI","X23A_50_CI","X22F_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","recombinant_95_CI","other_95_CI","X23A_95_CI"
"710",NA,NA,"KS",2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",0.318547432935607,0.461949706402248,"KS",2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"712",0.313919079633848,0.451993134154689,"KS",2023-09-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"713",NA,NA,"KS",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.841491300706317,0.884042473185064,"KY",2023-08-07,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"717",0.578349566093616,0.820694000376295,"KY",2023-08-08,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"718",1.02223438555401,1.00645516540211,"KY",2023-08-09,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
"719",NA,NA,"KY",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,"KY",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",0.541095758452069,0.765343414506154,"KY",2023-08-14,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
"724",5.91612290527607,0.740867923694888,"KY",2023-08-15,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1
"725",0.426487382232592,0.608106851727304,"KY",2023-08-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"726",1.02578781116044,0.610084139169879,"KY",2023-08-17,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"727",0.435839972500303,0.612274492856772,"KY",2023-08-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"728",0.497646139771309,0.716935739846123,"KY",2023-08-19,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"729",0.751595436787566,1.06545733698754,"KY",2023-08-20,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"730",1.30048502339934,0.955374396034188,"KY",2023-08-21,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0
"731",0.797155801253886,0.830303469972948,"KY",2023-08-22,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0
"732",1.64342068572184,0.835313686360692,"KY",2023-08-23,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0
"733",1.23321405757703,0.767621742706522,"KY",2023-08-24,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"734",0.450648315819635,0.633603848940332,"KY",2023-08-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"735",NA,NA,"KY",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",1.46645089565041,0.784162004434348,"KY",2023-08-28,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
"738",0.864563038388194,0.833660592470004,"KY",2023-08-29,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
"739",0.968097545929202,0.771353264298024,"KY",2023-08-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
"740",1.49536777627754,0.905094796992893,"KY",2023-08-31,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1
"741",0.814004270288538,0.842058175446768,"KY",2023-09-01,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"742",1.0660070940111,1.04181786062822,"KY",2023-09-02,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"743",NA,NA,"KY",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",0.488349750280332,0.682297561020176,"KY",2023-09-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"745",1.58435100568288,0.861249102760356,"KY",2023-09-05,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
"746",0.624409431010809,0.741109375425469,"KY",2023-09-06,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"747",1.41036783857038,0.820980817591043,"KY",2023-09-07,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
"748",0.436493102014993,0.61011548622989,"KY",2023-09-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"749",0.810267734985648,1.15285763463641,"KY",2023-09-09,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"750",NA,NA,"KY",2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",1.31663163514989,0.742209777147506,"KY",2023-09-11,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
"752",1.99015938505377,0.845121715551641,"KY",2023-09-12,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
"753",1.71285181086281,0.871160594240467,"KY",2023-09-13,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1
"754",0.528969074990402,0.751765253415459,"KY",2023-09-14,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"755",0.428000325588151,0.600945312455336,"KY",2023-09-15,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"756",NA,NA,"KY",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",NA,NA,"LA",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",NA,NA,"LA",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",NA,NA,"LA",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",1.56995700080238,0.974701981111198,"LA",2023-08-09,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
"761",2.06559865840622,0.884456486506921,"LA",2023-08-10,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
"762",7.14205328698792,0.931625124754432,"LA",2023-08-11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
"763",1.33569095201996,0.72002685010732,"LA",2023-08-12,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
"764",2.7214476654776,0.938547889180974,"LA",2023-08-13,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0
"765",2.63643392300124,0.886618587979719,"LA",2023-08-14,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0
"766",6.14878215804842,0.936933830737607,"LA",2023-08-15,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
"767",3.39978777644142,0.806904317520229,"LA",2023-08-16,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0
"768",7.00243660085107,0.946996065290796,"LA",2023-08-17,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0
"769",4.04327590477418,0.88503129686624,"LA",2023-08-18,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
"770",4.05970437796754,0.846722256913404,"LA",2023-08-19,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0
"771",5.36003542151831,0.933939993823224,"LA",2023-08-20,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0
"772",6.63539498644149,0.958528761472346,"LA",2023-08-21,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1
"773",5.70802409408037,0.869114804080068,"LA",2023-08-22,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1
"774",6.67117391389304,0.869648411687815,"LA",2023-08-23,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0
"775",3.24400148943904,0.7964338431188,"LA",2023-08-24,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0
"776",4.03481960128632,0.832432913881132,"LA",2023-08-25,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
"777",5.05532946587967,0.910093052309991,"LA",2023-08-26,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
"778",2.81207874374812,0.882115452500865,"LA",2023-08-27,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
"779",6.04073715593613,0.955754055837256,"LA",2023-08-28,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1
"780",5.90955346755887,0.837328058562694,"LA",2023-08-29,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0
"781",2.8913625017359,0.796559540167739,"LA",2023-08-30,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
"782",4.06041428326639,0.85462111381968,"LA",2023-08-31,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
"783",3.15619590232255,0.872331666971103,"LA",2023-09-01,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
"784",7.64521977944982,0.885432274359211,"LA",2023-09-02,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0
"785",4.9160625265269,0.929036658057648,"LA",2023-09-03,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0
"786",2.62267027632,0.878584925847801,"LA",2023-09-04,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0
"787",4.40450880964696,0.929443408666444,"LA",2023-09-05,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
"788",3.80698479575746,0.911170890130642,"LA",2023-09-06,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
"789",3.20764844577038,0.970016326540796,"LA",2023-09-07,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
"790",5.44363549999597,0.955298581395893,"LA",2023-09-08,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
"791",3.17650955437087,0.794474295900035,"LA",2023-09-09,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0
"792",2.17992510079367,0.872600190556591,"LA",2023-09-10,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1
"793",4.79168295091546,0.97605483177168,"LA",2023-09-11,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
"794",3.20610096857287,0.91706947254153,"LA",2023-09-12,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
"795",4.44885432847725,1.02629289067336,"LA",2023-09-13,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0
"796",1.06437417845904,0.673949927234899,"LA",2023-09-14,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
"797",2.17531665310358,0.823128210780791,"LA",2023-09-15,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
"798",3.19235102530948,0.982410354485839,"LA",2023-09-16,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0
"799",1.06882021767214,0.778139701008736,"MA",2023-08-06,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1
"800",1.32966622973371,0.866382842693612,"MA",2023-08-07,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
"801",0.692275892617286,0.767108739836753,"MA",2023-08-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
"802",2.90512365008421,0.853222879445033,"MA",2023-08-09,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0
"803",0.645502438713476,0.750114790754333,"MA",2023-08-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"804",NA,NA,"MA",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",NA,NA,"MA",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",NA,NA,"MA",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",1.46062983145944,0.66901109952449,"MA",2023-08-14,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"808",1.04933868727568,0.776509954907583,"MA",2023-08-15,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0
"809",1.14036691227005,0.796497413774421,"MA",2023-08-16,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
"810",1.86669765413234,0.804641584160997,"MA",2023-08-17,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
"811",1.32988926001579,0.875644090242313,"MA",2023-08-18,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"812",0.936999367999818,0.859386304810648,"MA",2023-08-19,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0
"813",1.39416139522693,0.653194115192211,"MA",2023-08-20,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"814",1.8103125415188,0.828598008851106,"MA",2023-08-21,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0
"815",1.16141634140365,0.756618724371633,"MA",2023-08-22,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
"816",1.43320687693698,0.664358560490506,"MA",2023-08-23,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0
"817",1.90422034570702,0.779559009716473,"MA",2023-08-24,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
"818",1.09281443711429,0.74313888983351,"MA",2023-08-25,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
"819",0.951321584542587,0.871226961904007,"MA",2023-08-26,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
"820",1.81948784604676,0.73108884388525,"MA",2023-08-27,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
"821",1.57194136944597,0.831457686617278,"MA",2023-08-28,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1
"822",0.747274942802539,0.755553829217532,"MA",2023-08-29,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
"823",1.27440096099793,0.754504650005734,"MA",2023-08-30,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
"824",1.58473658886725,0.81720266497491,"MA",2023-08-31,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
"825",3.00503151743247,0.791228967586918,"MA",2023-09-01,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
"826",1.43425599260823,0.887972299519677,"MA",2023-09-02,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
"827",0.763306638321732,0.816267938083975,"MA",2023-09-03,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"828",1.10367301185049,0.682297561020176,"MA",2023-09-04,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"829",1.18938230911315,0.789679381856842,"MA",2023-09-05,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"830",1.19386436932686,0.829353846655548,"MA",2023-09-06,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1
"831",0.763604216668151,0.788065643209159,"MA",2023-09-07,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
"832",1.31127336045768,0.718302987581933,"MA",2023-09-08,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
"833",2.40388124587948,0.610762487814193,"MA",2023-09-09,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0
"834",2.30183454905779,1.00060635502891,"MA",2023-09-10,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1
"835",1.51867205760154,0.797487280288724,"MA",2023-09-11,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
"836",1.77495323602728,0.876828192192253,"MA",2023-09-12,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1
"837",0.87598473738851,0.648416706194243,"MA",2023-09-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"838",1.52309138411757,0.682586854052884,"MA",2023-09-14,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"839",1.572136610814,0.915553414915922,"MA",2023-09-15,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
"840",0.739383716648686,1.04354393685684,"MA",2023-09-16,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"841",NA,NA,"MD",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842",0.824025259592156,0.821511439910887,"MD",2023-08-07,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
"843",1.00682285949656,0.599898036382845,"MD",2023-08-08,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"844",1.24854649074285,0.811695924102642,"MD",2023-08-09,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
"845",NA,NA,"MD",2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846",1.22849653202436,0.790896484596064,"MD",2023-08-11,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
"847",NA,NA,"MD",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848",NA,NA,"MD",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849",1.37236206895582,0.852362752264143,"MD",2023-08-14,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0
"850",1.71646398044216,0.681078694221676,"MD",2023-08-15,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
"851",1.66528123988136,0.937422268112709,"MD",2023-08-16,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0
"852",1.099095934853,0.740913882158896,"MD",2023-08-17,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
"853",1.33415824001609,0.946895691354146,"MD",2023-08-18,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
"854",1.04152129514749,0.772790579009777,"MD",2023-08-19,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"855",2.10310221082761,0.900083721729329,"MD",2023-08-20,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
"856",1.65221434852081,0.836010751459822,"MD",2023-08-21,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0
"857",1.41626375168765,0.661511138272936,"MD",2023-08-22,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1
"858",2.13728553259119,0.854205420732059,"MD",2023-08-23,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0
"859",1.08396341761197,0.780777692783869,"MD",2023-08-24,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"860",2.26991074298015,0.795861220727711,"MD",2023-08-25,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1
"861",1.55107671456653,0.810898402972634,"MD",2023-08-26,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
"862",1.29690290913716,0.854807817439644,"MD",2023-08-27,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"863",1.59801666878665,0.832037178241276,"MD",2023-08-28,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"864",2.22719503402997,0.756438288550274,"MD",2023-08-29,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0
"865",2.53501940806806,0.825366712590271,"MD",2023-08-30,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1
"866",1.23195933127183,0.768372932044482,"MD",2023-08-31,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
"867",0.409249122933321,0.584724433441377,"MD",2023-09-01,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"868",0.783082193690736,0.825789830605652,"MD",2023-09-02,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
"869",0.827166428821763,0.825780704124609,"MD",2023-09-03,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
"870",0.699209141124615,0.770801878895207,"MD",2023-09-04,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"871",1.83858067318092,0.861196200865069,"MD",2023-09-05,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
"872",1.70124757396426,0.776942942011162,"MD",2023-09-06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0
"873",1.97876617691432,0.805655486583441,"MD",2023-09-07,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0
"874",1.20839252436133,0.791642645083365,"MD",2023-09-08,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"875",1.62486470353118,0.943055180002195,"MD",2023-09-09,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
"876",1.89341518901282,0.838149883264873,"MD",2023-09-10,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0
"877",3.5611957729846,0.866629587005313,"MD",2023-09-11,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"878",1.50984910020105,0.766361303181878,"MD",2023-09-12,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1
"879",1.83700453755671,0.833482192100994,"MD",2023-09-13,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"880",1.17453277457078,0.828391075180316,"MD",2023-09-14,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0
"881",0.879349520501646,0.897747290187199,"MD",2023-09-15,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"882",0.304489343999585,0.432286417786175,"MD",2023-09-16,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"883",NA,NA,"ME",2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",NA,NA,"ME",2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",NA,NA,"ME",2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",NA,NA,"ME",2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",0.557672293017201,0.802604644308941,"ME",2023-08-10,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
"888",NA,NA,"ME",2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",NA,NA,"ME",2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",NA,NA,"ME",2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",NA,NA,"ME",2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",NA,NA,"ME",2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",0.672234283014987,0.942962369127779,"ME",2023-08-16,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"894",NA,NA,"ME",2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",NA,NA,"ME",2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",NA,NA,"ME",2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",NA,NA,"ME",2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",NA,NA,"ME",2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",0.833032005534135,1.18248486318885,"ME",2023-08-22,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"900",0.633393911603828,0.897503584696036,"ME",2023-08-23,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"901",NA,NA,"ME",2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",NA,NA,"ME",2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,"ME",2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",NA,NA,"ME",2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",0.725491387149627,0.784162004434348,"ME",2023-08-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"906",0.467565364714606,0.650518822063279,"ME",2023-08-29,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"907",0.663605402342599,0.933124646551436,"ME",2023-08-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"908",0.671603670984586,0.938684844750608,"ME",2023-08-31,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"909",NA,NA,"ME",2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",NA,NA,"ME",2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",NA,NA,"ME",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",NA,NA,"ME",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",0.501276072341651,0.688331749254824,"ME",2023-09-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
