...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
725,0.794970483792841,0.56089705447836,KY,2023-12-06,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
726,NA,NA,KY,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,0.35968355370043,0.246818547999423,KY,2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
730,NA,NA,KY,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.841522915231357,0.599229252953135,KY,2023-12-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
732,0.921772704249264,0.65110568009826,KY,2023-12-13,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
733,0.871493961429311,0.61650700678748,KY,2023-12-14,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
734,0.872051787885486,0.4163854975309105,KY,2023-12-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
735,0.221175293541648,0.1539421249762485,KY,2023-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
736,NA,NA,KY,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,1.42368216662931,0.661639085562305,KY,2023-12-18,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
738,1.37794455676282,0.4170947190727275,KY,2023-12-19,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0
739,0.148925936944465,0.104691940500808,KY,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
740,0.134803755880319,0.094273602232362,KY,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
741,0.126054242846348,0.0846200884540705,KY,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
742,NA,NA,KY,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,NA,NA,KY,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,0.885717432539347,0.403038095870395,KY,2023-12-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
746,1.17548357393111,0.3405209992829855,KY,2023-12-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
747,NA,NA,KY,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,0.85704689981306,0.287212402135487,KY,2023-12-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
749,NA,NA,KY,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,NA,NA,KY,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,2.30133375041213,0.838582867805925,KY,2024-01-02,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
753,0.946041331871628,0.295192034252299,KY,2024-01-03,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
754,1.62242362498463,0.54797150904214,KY,2024-01-04,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0
755,1.07256322620863,0.4374546235602065,KY,2024-01-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
756,NA,NA,KY,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,1.34500530387345,0.364139811545061,LA,2023-11-26,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
758,4.2438831184685,0.4971145486141245,LA,2023-11-27,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0
759,2.46282553652946,0.431026250771727,LA,2023-11-28,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
760,3.31976412922516,0.418502190083326,LA,2023-11-29,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
761,1.29222583382654,0.352766481236127,LA,2023-11-30,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0
762,1.61413380214945,0.50216805574649,LA,2023-12-01,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0
763,1.71140272398846,0.2075969095573335,LA,2023-12-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0
764,1.66092946641214,0.285372302536392,LA,2023-12-03,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0
765,1.35428102381994,0.403978584968933,LA,2023-12-04,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0
766,2.21608726388298,0.4375470754356825,LA,2023-12-05,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
767,1.91254679226584,0.3919255617256095,LA,2023-12-06,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1
768,1.62613801863841,0.366460423743862,LA,2023-12-07,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0
769,1.82772694737549,0.3587125862786165,LA,2023-12-08,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0
770,2.71999575458064,0.534527235205675,LA,2023-12-09,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0
771,NA,NA,LA,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,1.08319205447428,0.352616622427352,LA,2023-12-11,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
773,3.12710288783019,0.475596062380038,LA,2023-12-12,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0
774,2.05829700213366,0.3964439343805285,LA,2023-12-13,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0
775,1.35835981809753,0.4368449284441685,LA,2023-12-14,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1
776,0.755445914002441,0.317221344639498,LA,2023-12-15,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0
777,2.64656664596463,0.59962170711646,LA,2023-12-16,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0
778,0.795137819650522,0.393457652910991,LA,2023-12-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
779,2.99438134854367,0.37468947499035,LA,2023-12-18,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1
780,1.28002641793069,0.2306990530013865,LA,2023-12-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
781,4.98266890754284,0.4828036657617925,LA,2023-12-20,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0
782,5.4483083117707,0.4764258476396875,LA,2023-12-21,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
783,0.989689617657407,0.70397733475369,LA,2023-12-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
784,1.81081708501006,0.3980991200185275,LA,2023-12-23,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0
785,3.12101718078768,0.507721934978735,LA,2023-12-24,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
786,3.12480268920402,0.55721626488154,LA,2023-12-25,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0
787,5.90039784542308,0.542429432848845,LA,2023-12-26,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
788,2.34800916463776,0.381290635958974,LA,2023-12-27,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0
789,2.51484295354363,0.53313351356622,LA,2023-12-28,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1
790,4.23589927931954,0.4756131480710525,LA,2023-12-29,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0
791,0.891241028922573,0.23783031225674,LA,2023-12-30,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
792,1.48592188385972,0.421688991348294,LA,2023-12-31,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0
793,1.99792444439989,0.3564128845919325,LA,2024-01-01,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0
794,9.42172187978483,0.54822166847383,LA,2024-01-02,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
795,5.71794111276905,0.4589829404254365,LA,2024-01-03,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
796,1.75871910376585,0.2235525117281315,LA,2024-01-04,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0
797,2.61793947812639,0.4169891322159725,LA,2024-01-05,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0
798,2.12091706806435,0.4308469265332635,LA,2024-01-06,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
799,1.18545903150641,0.574310844485,MA,2023-11-26,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
800,3.14397995622001,0.4116606613881225,MA,2023-11-27,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
801,2.77259426538927,0.2588655438033945,MA,2023-11-28,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
802,1.02845987022065,0.4473597298363615,MA,2023-11-29,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0
803,0.574739249194569,0.26634286200486,MA,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
804,NA,NA,MA,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,0.291294957751469,0.2075969095573335,MA,2023-12-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
806,NA,NA,MA,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,1.32652692230857,0.3213938565198695,MA,2023-12-04,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
808,1.32824733865823,0.377029229793865,MA,2023-12-05,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
809,1.87367298485796,0.3825411835432615,MA,2023-12-06,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0
810,1.66315917701825,0.4084264207103165,MA,2023-12-07,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1
811,NA,NA,MA,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,NA,NA,MA,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,NA,NA,MA,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,5.23575934245118,0.410212466348999,MA,2023-12-11,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0
815,2.1026954761685,0.369755343681166,MA,2023-12-12,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1
816,2.8100780313276,0.2533509400342455,MA,2023-12-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0
817,1.3540414528255,0.3143798337994655,MA,2023-12-14,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0
818,1.4017013431125,0.325430985645884,MA,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
819,NA,NA,MA,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,0.931345577471598,0.1405248507938115,MA,2023-12-17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
821,3.41305493605831,0.4892412063087045,MA,2023-12-18,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0
822,1.10286477876601,0.2269230166504665,MA,2023-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
823,2.31315346871833,0.40098692841053,MA,2023-12-20,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0
824,1.1406215319686,0.322680058018868,MA,2023-12-21,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
825,1.28125413660409,0.421414180129964,MA,2023-12-22,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0
826,0.874576963256609,0.4035818315938945,MA,2023-12-23,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
827,1.04243600759345,0.742539762484295,MA,2023-12-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
828,NA,NA,MA,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
829,1.06883189657467,0.167895699089847,MA,2023-12-26,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
830,1.46954895632378,0.2276910654254565,MA,2023-12-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
831,0.752123594639398,0.216448007855678,MA,2023-12-28,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
832,0.693673195335733,0.0366453290270917,MA,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
833,1.03777984096284,0.319222981609687,MA,2023-12-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
834,0.268117688863395,0.02821645430994665,MA,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
835,0.847529668417242,0.2239020442236525,MA,2024-01-01,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
836,1.05286190089544,0.1953816274455315,MA,2024-01-02,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
837,1.81257833804844,0.251714994913811,MA,2024-01-03,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
838,3.615036185047,0.329792432579295,MA,2024-01-04,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0
839,0.921029180867897,0.16905000938911,MA,2024-01-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
840,0.0647059944695323,0.0123240494912254,MA,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841,2.63538769059559,0.3014398905939985,MD,2023-11-26,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
842,3.10418180033941,0.368445236500062,MD,2023-11-27,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
843,3.12955699669316,0.385621234357779,MD,2023-11-28,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
844,5.26934884081164,0.4007731344690195,MD,2023-11-29,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0
845,3.98390315731908,0.3647213350303745,MD,2023-11-30,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0
846,2.30871718740418,0.4158192582211605,MD,2023-12-01,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
847,2.33785643581693,0.4240053780717435,MD,2023-12-02,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1
848,3.47661830178119,0.3732946174300665,MD,2023-12-03,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0
849,2.36834874005667,0.365131393959235,MD,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
850,2.03663564728334,0.3479154664431175,MD,2023-12-05,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0
851,2.11173632986854,0.406231548980132,MD,2023-12-06,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
852,4.19817754703113,0.383503088486977,MD,2023-12-07,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
853,2.71721350390764,0.326924941440559,MD,2023-12-08,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
854,2.14386161987017,0.415537703123436,MD,2023-12-09,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0
855,3.86787603081358,0.3464431319301095,MD,2023-12-10,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0
856,3.46375307730522,0.275966746110993,MD,2023-12-11,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0
857,1.21161385261227,0.3721602989581375,MD,2023-12-12,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1
858,1.1051691362044,0.44671731198926,MD,2023-12-13,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0
859,1.01997564923982,0.299170413684025,MD,2023-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
860,2.46344149100055,0.3642470672737055,MD,2023-12-15,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
861,0.908969843020357,0.64598159211852,MD,2023-12-16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
862,0.846365720811315,0.4051699464702345,MD,2023-12-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
863,4.73941820637513,0.471509034608886,MD,2023-12-18,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0
864,7.93230569502424,0.4518979512894675,MD,2023-12-19,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
865,1.20990097687589,0.316852670767211,MD,2023-12-20,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0
866,0.413703812740528,0.197987070772191,MD,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
867,1.23546191009824,0.3717585697007685,MD,2023-12-22,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
868,0.877059551335359,0.4035818315938945,MD,2023-12-23,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
869,0.45111815922673,0.168543076520609,MD,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
870,0.832462657110646,0.59330397163555,MD,2023-12-25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
871,1.22719234727444,0.2842304858238565,MD,2023-12-26,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0
872,0.802515473146799,0.192047942015839,MD,2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
873,1.75311842043097,0.325348152684908,MD,2023-12-28,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1
874,2.56404656634383,0.3251994038920405,MD,2023-12-29,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
875,0.858209678553797,0.1596723506074075,MD,2023-12-30,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
876,0.265214398163309,0.02821645430994665,MD,2023-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
877,0.686765818675465,0.02468365750892395,MD,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
878,1.27800239902702,0.235445389520054,MD,2024-01-02,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0
879,1.71858589464295,0.2407928943374785,MD,2024-01-03,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
880,2.26020336495539,0.2622301059885875,MD,2024-01-04,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0
881,1.33595058361384,0.226824479299635,MD,2024-01-05,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0
882,0.741601998372752,0.275606685630132,MD,2024-01-06,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
883,NA,NA,ME,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,ME,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,0.266535062250471,0.19285529651924,ME,2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
888,NA,NA,ME,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,0.797495915685435,0.563252798451425,ME,2023-12-04,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
892,NA,NA,ME,2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,0.353791049106392,0.246853001505741,ME,2023-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
894,0.363141602895069,0.25886950091258,ME,2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
895,NA,NA,ME,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,NA,NA,ME,2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,NA,NA,ME,2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,0.856301065128429,0.60635286173773,ME,2023-12-14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
902,NA,NA,ME,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,0.59489037736578,0.4259074717636055,ME,2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
905,NA,NA,ME,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,NA,NA,ME,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,ME,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,ME,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
