...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23G_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23G_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
704,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,1.84869053005113,0.542084456537215,KS,2023-11-27,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1
710,2.66663666300495,0.458350927438821,KS,2023-11-28,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1
711,0.95147935892403,0.4090041843238665,KS,2023-11-29,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0
712,NA,NA,KS,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,1.77083658088889,0.586064703061605,KS,2023-12-01,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
714,NA,NA,KS,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,1.32361784697369,0.423356398776129,KY,2023-10-23,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0
717,1.55843209926897,0.3934730630230595,KY,2023-10-24,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
718,0.797488249229204,0.349048198302937,KY,2023-10-25,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
719,1.09668393088432,0.53402989485317,KY,2023-10-26,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
720,0.658406654116649,0.46426142310093,KY,2023-10-27,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
721,NA,NA,KY,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.817858552946787,0.3534976014263795,KY,2023-10-30,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1
724,0.510820698121036,0.319797476102527,KY,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
725,NA,NA,KY,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,0.697478242387553,0.385857069751524,KY,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
727,0.224253555648355,0.16264212624636,KY,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
728,NA,NA,KY,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,3.01359276197427,0.47715127942205,KY,2023-11-06,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0
731,1.1816210430448,0.570594145755005,KY,2023-11-07,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
732,0.740381591033054,0.393594013081713,KY,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
733,0.740724961244248,0.3823019787008975,KY,2023-11-09,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
734,NA,NA,KY,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,0.246346145419713,0.1708748796749075,KY,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
736,NA,NA,KY,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,1.48363827823134,0.56570795971352,KY,2023-11-13,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
738,0.832321792381152,0.4061765032055905,KY,2023-11-14,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0
739,0.789361175378147,0.295168879610529,KY,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
740,1.19119650837826,0.572645565755225,KY,2023-11-16,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0
741,NA,NA,KY,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,NA,NA,KY,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,0.384958109861746,0.2449290883819115,KY,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
746,NA,NA,KY,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,NA,NA,KY,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,0.33589379458266,0.2778924831836235,KY,2023-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
749,NA,NA,KY,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,1.75141080929989,0.381063303543912,KY,2023-11-27,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0
752,0.769958188404504,0.3936056726626125,KY,2023-11-28,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
753,1.8065464037468,0.60727135390143006,KY,2023-11-29,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
754,NA,NA,KY,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,NA,NA,KY,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,NA,NA,KY,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,0.250348652605277,0.1787068734170965,LA,2023-10-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
758,4.5122632900233,0.50616087453935,LA,2023-10-23,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0
759,3.05692493574864,0.4772513138445905,LA,2023-10-24,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
760,1.1758269420835,0.3702357545152595,LA,2023-10-25,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0
761,1.4207451310931,0.360622640386327,LA,2023-10-26,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0
762,3.44260532765444,0.4871015400865995,LA,2023-10-27,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0
763,2.14208992465055,0.4442924456005805,LA,2023-10-28,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
764,2.24359941260802,0.54918459711012,LA,2023-10-29,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0
765,1.22749145864362,0.23442623732514,LA,2023-10-30,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
766,1.37791366591783,0.4761183727915375,LA,2023-10-31,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0
767,0.990204022536961,0.4952133228850025,LA,2023-11-01,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
768,1.69373541192042,0.471276197338284,LA,2023-11-02,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
769,1.554968187933,0.41297344076205,LA,2023-11-03,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0
770,0.732406609144546,0.51737211319284,LA,2023-11-04,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
771,1.72370623945027,0.551808650684275,LA,2023-11-05,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
772,2.11417607021857,0.4808746625414345,LA,2023-11-06,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0
773,0.919757102713024,0.4222231132274075,LA,2023-11-07,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0
774,1.49128907342694,0.408418160917226,LA,2023-11-08,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0
775,2.37245504249093,0.420542352460172,LA,2023-11-09,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0
776,0.632083634194336,0.35467555059681,LA,2023-11-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
777,1.49789383611571,0.4105439757524555,LA,2023-11-11,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0
778,1.75715890060219,0.564521249119765,LA,2023-11-12,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
779,1.82430612052285,0.3664662069624,LA,2023-11-13,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1
780,1.98581532651935,0.251201283041466,LA,2023-11-14,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0
781,2.66826865779131,0.5690333146694,LA,2023-11-15,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0
782,1.85627282238398,0.4823812622323465,LA,2023-11-16,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0
783,1.34285573810167,0.378138055712227,LA,2023-11-17,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0
784,0.843540399389156,0.4115238401858495,LA,2023-11-18,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
785,1.79564536898649,0.434184311684664,LA,2023-11-19,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0
786,0.359692534039045,0.2322896480231095,LA,2023-11-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
787,1.71917634289545,0.477936377685275,LA,2023-11-21,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1
788,1.53660752380295,0.503256174614315,LA,2023-11-22,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1
789,2.7345830260034,0.56490623759673,LA,2023-11-23,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0
790,3.26417116096498,0.53829440697648,LA,2023-11-24,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0
791,1.18463232442206,0.4502420045754255,LA,2023-11-25,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1
792,2.04384479314007,0.456495501509742,LA,2023-11-26,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0
793,5.44114863495353,0.535262231097355,LA,2023-11-27,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
794,4.31714813919757,0.51777249028461,LA,2023-11-28,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0
795,5.83164923238038,0.50502968076507,LA,2023-11-29,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0
796,2.62451348137734,0.4453595530348105,LA,2023-11-30,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1
797,2.7403320702608,0.612504449395095,LA,2023-12-01,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1
798,3.31774027786389,0.4698082526095425,LA,2023-12-02,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0
799,NA,NA,MA,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,1.91831211325393,0.358725522613195,MA,2023-10-23,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0
801,1.65672861462818,0.228742030840804,MA,2023-10-24,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
802,1.23218553046344,0.298578870605171,MA,2023-10-25,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
803,0.885172506888908,0.4157801636510795,MA,2023-10-26,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
804,1.75846122169596,0.534161548397805,MA,2023-10-27,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
805,NA,NA,MA,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,NA,NA,MA,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,1.27002090357529,0.472701535760013,MA,2023-10-30,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
808,0.619169596330992,0.1646052728668715,MA,2023-10-31,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
809,1.19490499822907,0.294897604677432,MA,2023-11-01,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
810,0.854338589278826,0.599404888718425,MA,2023-11-02,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
811,0.512913977983164,0.3225557354952325,MA,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
812,0.227296943239823,0.1624418164186615,MA,2023-11-04,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
813,0.867228127703049,0.620461951310175,MA,2023-11-05,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
814,1.47010374793008,0.362607397237261,MA,2023-11-06,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0
815,0.899683505967633,0.315723862699357,MA,2023-11-07,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0
816,1.15959838433431,0.400364424234086,MA,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
817,1.13244517241543,0.332427410569014,MA,2023-11-09,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
818,1.22351328496325,0.346448708917793,MA,2023-11-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
819,0.649109374926641,0.1708748796749075,MA,2023-11-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
820,0.256402801923458,0.1740839888412685,MA,2023-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
821,1.72543523647362,0.4404650878105405,MA,2023-11-13,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1
822,1.60674965375166,0.334206348225262,MA,2023-11-14,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0
823,1.59844518247113,0.514443616007185,MA,2023-11-15,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0
824,0.787233395125464,0.393637267408608,MA,2023-11-16,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
825,0.867791699551529,0.306531264361604,MA,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
826,0.746579885828361,0.518446087779605,MA,2023-11-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
827,0.756010583109344,0.52250266229576,MA,2023-11-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
828,2.00003709972367,0.4132116637109925,MA,2023-11-20,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
829,0.799059273484338,0.374778985831023,MA,2023-11-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
830,2.16877613158576,0.3622317157681565,MA,2023-11-22,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0
831,NA,NA,MA,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,1.82341724145566,0.53665837059635,MA,2023-11-24,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0
833,NA,NA,MA,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,1.33633192892774,0.608867337846945,MA,2023-11-26,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
835,3.66988585129541,0.411601176626887,MA,2023-11-27,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0
836,5.86975499199992,0.3656433416722515,MA,2023-11-28,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0
837,1.56081919522703,0.541053121944815,MA,2023-11-29,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1
838,1.05188106199781,0.331625244101791,MA,2023-11-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
839,NA,NA,MA,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,0.753826217052594,0.4698082526095425,MA,2023-12-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
841,1.5719033906698,0.1787068734170965,MD,2023-10-22,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
842,1.12793047802812,0.3411382586541465,MD,2023-10-23,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
843,2.41055067509111,0.293590880016721,MD,2023-10-24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
844,0.881801987919333,0.3150305145438465,MD,2023-10-25,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
845,2.35961826530549,0.233387239778201,MD,2023-10-26,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
846,2.15145149495885,0.267403075298786,MD,2023-10-27,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0
847,2.69871563925165,0.3717369449510545,MD,2023-10-28,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
848,0.588766562148564,0.2677974519844705,MD,2023-10-29,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
849,0.58730199866941,0.2678869828208855,MD,2023-10-30,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
850,1.3187582257005,0.3819339089805385,MD,2023-10-31,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1
851,1.73008391525092,0.441371054351287,MD,2023-11-01,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
852,1.79346124338582,0.259827796985838,MD,2023-11-02,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0
853,1.48557565669523,0.4203987315832795,MD,2023-11-03,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0
854,1.21965985197039,0.304413935128333,MD,2023-11-04,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
855,1.5270378367392,0.2166168933309175,MD,2023-11-05,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0
856,3.29048821170183,0.3993380999045165,MD,2023-11-06,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
857,1.32477157166221,0.428056663545947,MD,2023-11-07,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0
858,2.41418524016164,0.2994233044410175,MD,2023-11-08,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0
859,2.67244315497292,0.317161137361283,MD,2023-11-09,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0
860,1.31356650383398,0.2430055185123955,MD,2023-11-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
861,1.55705010889301,0.1708748796749075,MD,2023-11-11,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
862,0.255091401685706,0.1740839888412685,MD,2023-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
863,2.13905534841414,0.276753426279093,MD,2023-11-13,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0
864,2.91924567944536,0.3468368938581775,MD,2023-11-14,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0
865,2.58551648399306,0.510640100349535,MD,2023-11-15,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0
866,1.83632006616214,0.302603560940439,MD,2023-11-16,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0
867,1.72069438054531,0.407395761579921,MD,2023-11-17,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
868,2.13212863712212,0.3310513196581895,MD,2023-11-18,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0
869,0.736757691811292,0.51772464660179,MD,2023-11-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
870,2.18206385250475,0.3144430179474255,MD,2023-11-20,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0
871,2.32261765656657,0.413931920941087,MD,2023-11-21,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
872,1.87477038773032,0.3870840094130965,MD,2023-11-22,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
873,3.34233285738116,0.407741788480552,MD,2023-11-23,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0
874,6.42662173311089,0.3689814082505675,MD,2023-11-24,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
875,3.57197345325807,0.400812833942558,MD,2023-11-25,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0
876,5.71458433742171,0.4070539248854855,MD,2023-11-26,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
877,12.7111222532103,0.450937287298755,MD,2023-11-27,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
878,10.2292788097006,0.474119657258315,MD,2023-11-28,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
879,15.0618691944296,0.52596575301479,MD,2023-11-29,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
880,10.8668831821159,0.51806497171446,MD,2023-11-30,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
881,7.97771714127524,0.500568589456685,MD,2023-12-01,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
882,5.77399621089532,0.582152811887385,MD,2023-12-02,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1
883,NA,NA,ME,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,ME,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,NA,NA,ME,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
