...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI,X23A_95_CI
1107,NA,NA,MT,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,0.652357044707122,0.4566736065325085,MT,2023-08-08,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
1110,NA,NA,MT,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,NA,NA,NC,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,1.31031598827308,0.432877189894526,NC,2023-07-24,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
1137,1.9687805137913,0.3648987342504455,NC,2023-07-25,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0
1138,1.19045446377694,0.3768073407146065,NC,2023-07-26,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1139,0.800829330370847,0.56766781202519,NC,2023-07-27,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
1140,2.36716810389583,0.450707355892772,NC,2023-07-28,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0
1141,0.776432371425933,0.3999644444760395,NC,2023-07-29,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1142,0.910232257261572,0.425651478514127,NC,2023-07-30,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0
1143,2.21448845212489,0.4654987262083585,NC,2023-07-31,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
1144,0.61571964694945,0.361597120784325,NC,2023-08-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1145,1.26693301107316,0.387357289001088,NC,2023-08-02,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
1146,0.804900154044686,0.422194804213766,NC,2023-08-03,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1147,1.95305490441721,0.4205637319643505,NC,2023-08-04,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1
1148,1.0087902270553,0.4989879101490565,NC,2023-08-05,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1149,NA,NA,NC,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,1.00778413704676,0.380777701410514,NC,2023-08-07,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1151,0.997593583608467,0.300258506008589,NC,2023-08-08,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
1152,1.87096099553251,0.40292092652495,NC,2023-08-09,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
1153,1.15516267363894,0.451694953453062,NC,2023-08-10,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
1154,1.41435733901309,0.3920168233229425,NC,2023-08-11,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
1155,NA,NA,NC,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,NA,NA,NC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,1.83687562639618,0.401266417009383,NC,2023-08-14,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
1158,1.15957993447167,0.3938856980673775,NC,2023-08-15,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0
1159,1.47605105102444,0.378897368958686,NC,2023-08-16,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
1160,2.83220558823015,0.4261727365630725,NC,2023-08-17,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
1161,1.32567615103326,0.4241695633389345,NC,2023-08-18,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1
1162,1.35191926939115,0.319924290269008,NC,2023-08-19,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1
1163,0.976162449498054,0.440791606556943,NC,2023-08-20,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
1164,1.56152949765815,0.3983678430300965,NC,2023-08-21,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1165,0.902720190694422,0.380810959421711,NC,2023-08-22,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
1166,2.38925934606766,0.3918481921703745,NC,2023-08-23,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0
1167,2.62091997745126,0.359351447478205,NC,2023-08-24,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
1168,3.35526070897195,0.427378790791875,NC,2023-08-25,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
1169,0.751439428854251,0.4029416331333805,NC,2023-08-26,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
1170,1.00745373466464,0.353535317453492,NC,2023-08-27,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
1171,2.54162197728151,0.389938302938205,NC,2023-08-28,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
1172,2.95618985398946,0.464799247027455,NC,2023-08-29,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0
1173,2.91561161790565,0.461577988915678,NC,2023-08-30,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0
1174,3.08927927701999,0.442309477654696,NC,2023-08-31,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
1175,1.28525147439165,0.423488025713853,NC,2023-09-01,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1
1176,1.03748758881701,0.3840791898954425,NC,2023-09-02,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
1177,NA,NA,ND,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,NA,NA,ND,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,NA,NA,ND,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,NA,NA,ND,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,NA,NA,ND,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,NA,NA,ND,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,NA,NA,ND,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,NA,NA,ND,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,0.678076063002239,0.3778334380177875,ND,2023-08-02,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
1188,0.435516358029979,0.298322819178886,ND,2023-08-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1189,NA,NA,ND,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,NA,NA,ND,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,0.564516874524356,0.4018523071706565,ND,2023-08-06,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
1192,0.566803403294189,0.396817114498615,ND,2023-08-07,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
1193,NA,NA,ND,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,NA,NA,ND,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,NA,NA,ND,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,0.43044100008699,0.302930991061454,ND,2023-08-11,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1197,NA,NA,ND,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,NA,NA,ND,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,NA,NA,ND,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,NA,NA,ND,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,0.483429404362907,0.3437661184339405,ND,2023-08-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1203,1.37978649900536,0.459288636908487,ND,2023-08-18,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1204,NA,NA,ND,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,0.452944107675261,0.320138521778651,ND,2023-08-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1207,NA,NA,ND,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,0.730716930389672,0.3991448308453835,ND,2023-08-23,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
1209,0.774611847315614,0.54472735032963,ND,2023-08-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1210,1.33759743556977,0.52599198374553,ND,2023-08-25,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0
1211,NA,NA,ND,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,0.957277368172226,0.4822877875570115,ND,2023-08-28,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
1214,0.701803411736678,0.384112847514946,ND,2023-08-29,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1215,0.378004563256518,0.270583544252622,ND,2023-08-30,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1216,0.680364455258418,0.48192973787791,ND,2023-08-31,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1217,NA,NA,ND,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,NA,NA,ND,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,NA,NA,NE,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,NA,NA,NE,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,NA,NA,NE,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,NE,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,NA,NA,NE,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,NA,NA,NE,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,NA,NA,NE,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2023-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2023-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2023-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,NA,NA,NE,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,NA,NA,NE,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,NA,NA,NE,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2023-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,NA,NA,NH,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,NA,NA,NH,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,NA,NA,NH,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,NA,NA,NH,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,NA,NA,NH,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,NA,NA,NH,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,NA,NA,NH,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,NA,NA,NH,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,0.646569389859712,0.457730262067395,NH,2023-08-01,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
1271,NA,NA,NH,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,NA,NA,NH,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,NA,NA,NH,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,NA,NA,NH,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,NA,NA,NH,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,0.795867045033635,0.404974439612729,NH,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1284,NA,NA,NH,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,NA,NA,NH,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,NA,NA,NH,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,0.804220812439304,0.569155598272365,NH,2023-08-19,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
1289,NA,NA,NH,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,0.447243483513663,0.320138521778651,NH,2023-08-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1291,0.804549164527546,0.57116065564801,NH,2023-08-22,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
1292,0.777422087654514,0.547026427223635,NH,2023-08-23,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1293,NA,NA,NH,2023-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2023-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2023-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2023-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2023-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,0.483172696242933,0.3431055880221165,NH,2023-08-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1299,0.389184755858051,0.270583544252622,NH,2023-08-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1300,NA,NA,NH,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,2.00360692837683,0.4118825872230635,NJ,2023-07-23,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
1304,1.76453036218536,0.4361988604675015,NJ,2023-07-24,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
1305,1.72291632202153,0.4449477222269635,NJ,2023-07-25,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
1306,1.24437218633562,0.38460874465408,NJ,2023-07-26,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
1307,2.20982797809923,0.423554837375166,NJ,2023-07-27,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0
1308,0.754867385780155,0.411781041091844,NJ,2023-07-28,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1309,1.80037155072033,0.3905066336131055,NJ,2023-07-29,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
1310,1.17736055978921,0.416850145559455,NJ,2023-07-30,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
1311,1.25576276753352,0.4143921506927775,NJ,2023-07-31,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
1312,1.06854125013962,0.4050111710244595,NJ,2023-08-01,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1313,3.01241236607541,0.4187045515368785,NJ,2023-08-02,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1
1314,1.04577175955798,0.4194424383351965,NJ,2023-08-03,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0
1315,6.65402913629028,0.488126886900223,NJ,2023-08-04,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0
1316,1.31808537841136,0.424171352445082,NJ,2023-08-05,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0
1317,1.86982131695299,0.37990849547966,NJ,2023-08-06,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0
1318,3.0153945082149902,0.421746814359932,NJ,2023-08-07,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
