...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,recombinant_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,recombinant_95_CI,other_95_CI,X23A_95_CI
739,1.38934573958088,0.4616678500956985,KY,2023-08-02,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
740,NA,NA,KY,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,NA,NA,KY,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,0.661185103146893,0.4629816159061325,KY,2023-08-05,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
743,NA,NA,KY,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,0.789650354697578,0.4149625722340845,KY,2023-08-07,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
745,0.511898188048716,0.3594244444632205,KY,2023-08-08,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
746,1.08267471650954,0.53094351270367,KY,2023-08-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
747,NA,NA,KY,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,NA,NA,KY,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,0.459707315320818,0.321597786412317,KY,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
752,5.21377416791186,0.314691793650327,KY,2023-08-15,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
753,0.446098734180499,0.3133174808261805,KY,2023-08-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
754,1.03678497190526,0.3164603202048245,KY,2023-08-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
755,0.446111999487662,0.3197706431698785,KY,2023-08-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
756,0.417394498059539,0.2893319920907915,KY,2023-08-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
757,0.440006033510786,0.3147116276901615,LA,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
758,0.554013170771596,0.338494468950681,LA,2023-07-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
759,0.775829826674454,0.40736186716255,LA,2023-07-11,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
760,1.13055191108728,0.4236653026204435,LA,2023-07-12,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
761,1.54519069430268,0.531072076145645,LA,2023-07-13,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
762,1.47541060860791,0.454557979800422,LA,2023-07-14,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
763,0.794333534502342,0.415263054739603,LA,2023-07-15,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
764,1.54989875271457,0.53086317268332,LA,2023-07-16,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
765,2.54759189188048,0.3372281304820595,LA,2023-07-17,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1
766,1.47990132036028,0.410572408135778,LA,2023-07-18,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
767,1.14176135972168,0.3984850592777045,LA,2023-07-19,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0
768,0.858697038200882,0.4153614395481795,LA,2023-07-20,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
769,1.46908394775329,0.461010507167182,LA,2023-07-21,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1
770,NA,NA,LA,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,0.956414254975211,0.2878451115881555,LA,2023-07-23,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
772,NA,NA,LA,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,NA,NA,LA,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,NA,NA,LA,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,0.405699956077217,0.285600362924921,LA,2023-07-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
776,0.404755218986484,0.2854310476781805,LA,2023-07-28,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
777,NA,NA,LA,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,NA,NA,LA,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,NA,NA,LA,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,NA,NA,LA,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,0.407848485873115,0.286983890446715,LA,2023-08-02,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
782,NA,NA,LA,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
783,0.406118563264691,0.2887422159857445,LA,2023-08-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
784,NA,NA,LA,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,NA,NA,LA,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,NA,NA,LA,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
787,NA,NA,LA,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,1.60131264374925,0.493931811050412,LA,2023-08-09,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
789,2.37439707057079,0.459612631698549,LA,2023-08-10,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0
790,7.29585373477585,0.471587980020975,LA,2023-08-11,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
791,1.39193740464593,0.3698466972065825,LA,2023-08-12,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
792,3.11112122135634,0.495266195335846,LA,2023-08-13,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0
793,2.99386515813506,0.45232997086747,LA,2023-08-14,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1
794,7.09244376514156,0.4900555671989745,LA,2023-08-15,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
795,4.02393716777589,0.41580565830613,LA,2023-08-16,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0
796,8.03839829134379,0.497115265178315,LA,2023-08-17,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0
797,4.53730987195602,0.4529716545049995,LA,2023-08-18,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1
798,5.15054252664586,0.4512938505487685,LA,2023-08-19,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
799,0.583658820771334,0.417507581423925,MA,2023-07-09,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
800,0.524340750110982,0.365143719020829,MA,2023-07-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
801,NA,NA,MA,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,0.592365285132944,0.4177829860295705,MA,2023-07-12,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
803,1.06866351484165,0.462638357726033,MA,2023-07-13,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
804,0.732915903171035,0.3964271557585695,MA,2023-07-14,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0
805,NA,NA,MA,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,0.618002827599071,0.372657045430214,MA,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
807,0.406952935134409,0.295810825124133,MA,2023-07-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
808,2.01402866620915,0.4343443202222445,MA,2023-07-18,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
809,NA,NA,MA,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810,1.96222367793051,0.423054312676502,MA,2023-07-20,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0
811,1.07132481620191,0.461595457018059,MA,2023-07-21,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0
812,1.65724551954911,0.439088206609686,MA,2023-07-22,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0
813,0.62592607205181,0.4389818212599625,MA,2023-07-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
814,1.19562741725031,0.3918771103640955,MA,2023-07-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
815,0.895707798461159,0.4277722363313855,MA,2023-07-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
816,0.663900476084221,0.373919358326443,MA,2023-07-26,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
817,0.896031900337445,0.4604788053112945,MA,2023-07-27,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
818,0.674104139173231,0.381369938785252,MA,2023-07-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
819,0.916112737365839,0.369292708700677,MA,2023-07-29,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
820,NA,NA,MA,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,1.02689186002784,0.3851778968421365,MA,2023-07-31,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
822,0.640696811392703,0.3769553795964385,MA,2023-08-01,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
823,1.30474851911267,0.4174608611170515,MA,2023-08-02,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
824,1.39222437518274,0.327821037575241,MA,2023-08-03,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
825,0.726599390240007,0.3896981959982505,MA,2023-08-04,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
826,0.763262000687924,0.4152389910380815,MA,2023-08-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1
827,0.93916140309301,0.3724540636274105,MA,2023-08-06,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1
828,1.5425344938292,0.457479856681235,MA,2023-08-07,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0
829,0.764270767770916,0.4040758151086975,MA,2023-08-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
830,2.84328833014087,0.41910364326095,MA,2023-08-09,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0
831,0.615406885680647,0.3704405495189905,MA,2023-08-10,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
832,NA,NA,MA,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,NA,NA,MA,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,NA,NA,MA,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,0.947378681096749,0.314567180446211,MA,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
836,0.83217894814962,0.313564263337403,MA,2023-08-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
837,1.12302062294429,0.396164268636217,MA,2023-08-16,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
838,1.44883354320843,0.392937790956989,MA,2023-08-17,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
839,1.45802456185696,0.4920877789004675,MA,2023-08-18,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
840,1.03437443833934,0.4542663383677875,MA,2023-08-19,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
841,0.439686534383905,0.3147116276901615,MD,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
842,0.755192220331346,0.3949164900176255,MD,2023-07-10,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
843,0.437784148447664,0.309120880993146,MD,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
844,1.22785942934291,0.5897848516163,MD,2023-07-12,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
845,0.78475308785864,0.352354167714038,MD,2023-07-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
846,0.615713710543299,0.360176654750694,MD,2023-07-14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
847,0.849496866114939,0.440754740638062,MD,2023-07-15,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
848,0.418899164802066,0.2976632195355295,MD,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
849,0.587049864472109,0.40625697274527,MD,2023-07-17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
850,0.701289677938305,0.383684464591467,MD,2023-07-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
851,0.859624663199613,0.444417516904864,MD,2023-07-19,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
852,0.61506668370823,0.3570424538062635,MD,2023-07-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
853,1.15885860842581,0.38220310974899,MD,2023-07-21,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0
854,0.749436031680409,0.53224677761809,MD,2023-07-22,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
855,0.408251239769124,0.2878451115881555,MD,2023-07-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
856,0.696401379821591,0.3866598723883665,MD,2023-07-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
857,1.04254496097991,0.51030549363818,MD,2023-07-25,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1
858,0.85561805608252,0.4430899318550235,MD,2023-07-26,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
859,0.606183297154472,0.4287042276399045,MD,2023-07-27,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
860,0.730663382045131,0.3910134775551435,MD,2023-07-28,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
861,NA,NA,MD,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,NA,NA,MD,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,1.40889536147726,0.390411924500961,MD,2023-07-31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
864,1.10693083195095,0.3721247824012125,MD,2023-08-01,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
865,0.910748454655334,0.423998099672107,MD,2023-08-02,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
866,1.31549337842672,0.3132191212275955,MD,2023-08-03,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
867,0.90260541931129,0.4245574636925495,MD,2023-08-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
868,1.22167637711404,0.398488949747346,MD,2023-08-05,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
869,NA,NA,MD,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,0.88579640567974,0.4222215025699,MD,2023-08-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
871,0.984508280813499,0.2942454538369825,MD,2023-08-08,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
872,1.12765988328391,0.353228010862427,MD,2023-08-09,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
873,NA,NA,MD,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,1.23281023829835,0.3998837933022515,MD,2023-08-11,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
875,NA,NA,MD,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876,NA,NA,MD,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877,1.39495252620495,0.427608555268311,MD,2023-08-14,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1
878,1.41616934201501,0.3127588845424575,MD,2023-08-15,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
879,1.79309472307453,0.4778068295685635,MD,2023-08-16,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0
880,1.20026688392021,0.3943377542509115,MD,2023-08-17,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1
881,1.48098759362525,0.486075915051124,MD,2023-08-18,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0
882,1.15860404188116,0.4009734324908305,MD,2023-08-19,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1
883,NA,NA,ME,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,0.515133201591219,0.365143719020829,ME,2023-07-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
885,NA,NA,ME,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,NA,NA,ME,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,0.394654354171937,0.287050723206275,ME,2023-07-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
899,NA,NA,ME,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,NA,NA,ME,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,NA,NA,ME,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,0.766440761815937,0.53844564022294,ME,2023-07-31,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
906,NA,NA,ME,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,ME,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,ME,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,0.481441840312589,0.3469824122282325,ME,2023-08-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
916,NA,NA,ME,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,ME,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,ME,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,0.677521758753895,0.4758408266086425,ME,2023-08-16,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
922,NA,NA,ME,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,0.794491854560738,0.4020480875915035,MI,2023-07-09,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
926,1.00044514638691,0.399057352150076,MI,2023-07-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
927,1.57021152914174,0.4218164063584445,MI,2023-07-11,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
928,0.922046350060479,0.369665660187183,MI,2023-07-12,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0
929,1.47561552113607,0.374304953292579,MI,2023-07-13,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
