"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"1369",1.71984030221886,0.756271827213275,"NM",2024-04-10,0,1,1,1,0,0,0,1,1,1
"1370",0.693263677595087,0.517415205420205,"NM",2024-04-11,0,1,1,1,1,0,1,1,1,0
"1371",0.535135697039687,0.337364788012957,"NM",2024-04-12,1,1,1,1,1,0,1,1,1,0
"1372",0.0485049088244265,0.0855169872754304,"NM",2024-04-13,1,1,1,1,1,1,1,1,1,1
"1373",1.1427822504562,0.450774587015616,"NM",2024-04-14,0,1,1,1,1,0,0,1,1,1
"1374",0.567700347993535,0.117192075534583,"NM",2024-04-15,1,1,1,1,1,1,1,1,1,1
"1375",0.927109418476569,0.601613947872624,"NM",2024-04-16,1,1,1,0,1,1,0,1,0,1
"1376",1.90786095165624,1.22694107220555,"NM",2024-04-17,0,1,1,1,0,0,1,1,1,0
"1377",0.808580301149099,0.185196574522118,"NM",2024-04-18,1,1,1,1,1,0,0,1,1,0
"1378",0.600218364367952,0.214078128909325,"NM",2024-04-19,1,1,1,1,1,0,1,1,1,0
"1379",2.02072952873796,0.991258703960891,"NM",2024-04-20,0,1,1,0,0,0,1,1,0,0
"1380",2.43734099063645,0.905790134847783,"NM",2024-04-21,0,1,1,1,0,0,1,1,1,0
"1381",1.53139954838744,0.319668225959129,"NM",2024-04-22,1,1,1,1,0,1,1,1,1,1
"1382",1.87750579213249,0.578708343492349,"NM",2024-04-23,1,0,0,1,1,0,0,0,1,0
"1383",3.3917444640839,0.540251241035366,"NM",2024-04-24,1,0,1,0,0,1,0,1,0,0
"1384",1.13103616797448,0.757956708946419,"NM",2024-04-25,1,1,0,1,1,1,0,0,1,1
"1385",NA,NA,"NM",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386",NA,NA,"NM",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387",NA,NA,"NV",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388",NA,NA,"NV",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389",NA,NA,"NV",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390",NA,NA,"NV",2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391",NA,NA,"NV",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392",0.00866886140697772,0.00438511612330984,"NV",2024-03-22,1,1,1,1,1,1,1,1,1,1
"1393",NA,NA,"NV",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394",NA,NA,"NV",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395",NA,NA,"NV",2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396",NA,NA,"NV",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397",NA,NA,"NV",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398",NA,NA,"NV",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",NA,NA,"NV",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400",NA,NA,"NV",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401",NA,NA,"NV",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402",NA,NA,"NV",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403",NA,NA,"NV",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404",0.0367258347521996,0.0191058717228861,"NV",2024-04-03,1,1,1,1,1,0,0,1,1,0
"1405",0.091728302638333,0.0219505802105574,"NV",2024-04-04,1,1,1,1,1,0,1,1,1,0
"1406",0.22491034964071,0.0252880380287169,"NV",2024-04-05,1,1,1,1,1,0,1,1,1,0
"1407",1.15546623468411,1.57290608778368,"NV",2024-04-06,0,1,1,1,0,0,1,1,1,0
"1408",NA,NA,"NV",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409",NA,NA,"NV",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410",0.0253896305967891,0.0457534037297879,"NV",2024-04-09,1,1,1,1,1,1,1,1,1,1
"1411",NA,NA,"NV",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412",NA,NA,"NV",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",NA,NA,"NV",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414",NA,NA,"NV",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415",NA,NA,"NV",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416",NA,NA,"NV",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417",NA,NA,"NV",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",NA,NA,"NV",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419",NA,NA,"NV",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420",0.121400348870244,0.214078128909325,"NV",2024-04-19,1,1,1,1,1,0,1,1,1,0
"1421",NA,NA,"NV",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422",0.165047519019322,0.281434811265221,"NV",2024-04-21,1,1,1,1,1,1,1,1,1,1
"1423",NA,NA,"NV",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424",1.72095306518856,1.07361113900013,"NV",2024-04-23,0,1,1,1,0,0,1,1,1,0
"1425",NA,NA,"NV",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426",NA,NA,"NV",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427",NA,NA,"NV",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428",0.331656032927745,0.543621930169338,"NV",2024-04-27,1,1,1,1,1,0,1,1,1,0
"1429",2.08371202277113,0.415596944186191,"NY",2024-03-17,0,1,1,1,0,0,1,1,1,0
"1430",1.87052843003448,0.311407646810387,"NY",2024-03-18,0,1,1,1,0,0,1,1,1,0
"1431",3.61336892011821,0.41579131941295,"NY",2024-03-19,0,1,0,1,0,0,1,0,1,0
"1432",0.382440459611459,0.0869465522015214,"NY",2024-03-20,1,1,1,1,1,0,1,1,1,0
"1433",0.415166788743552,0.105367825477984,"NY",2024-03-21,1,1,1,1,1,0,1,0,1,0
"1434",4.42502522606152,0.297286382786232,"NY",2024-03-22,0,1,1,1,0,0,1,1,1,0
"1435",0.893734829107826,0.161365403852959,"NY",2024-03-23,1,1,0,1,1,1,1,1,1,1
"1436",1.45567939893361,0.311629379688193,"NY",2024-03-24,1,1,1,0,0,0,1,1,0,0
"1437",2.34447442507512,0.217370967890596,"NY",2024-03-25,1,1,0,0,0,0,1,0,0,0
"1438",1.81915638728659,0.219219003695768,"NY",2024-03-26,0,1,1,1,0,0,1,1,1,0
"1439",0.733645999003119,0.142803801065989,"NY",2024-03-27,1,1,1,1,1,0,1,1,1,0
"1440",0.4425910720518,0.153814372513053,"NY",2024-03-28,1,1,1,1,1,1,1,1,1,1
"1441",0.578808464279856,0.225484034364867,"NY",2024-03-29,1,1,1,1,1,0,0,1,1,1
"1442",0.965316460816883,0.580329283682159,"NY",2024-03-30,0,1,1,1,0,0,1,1,1,0
"1443",0.663016555173153,0.294243890378131,"NY",2024-03-31,1,1,1,1,1,1,1,1,1,1
"1444",0.80151083305704,0.0763949460124664,"NY",2024-04-01,1,1,1,1,1,0,1,1,1,0
"1445",2.82904665137851,0.274052741166125,"NY",2024-04-02,0,1,1,1,0,0,1,1,0,0
"1446",1.12081461124242,0.199562256043208,"NY",2024-04-03,0,1,1,1,1,0,1,0,1,1
"1447",0.661623250333804,0.106120911375226,"NY",2024-04-04,1,1,1,1,1,1,1,0,1,0
"1448",0.675118119393528,0.263267871063959,"NY",2024-04-05,1,0,1,1,1,1,0,1,1,0
"1449",1.96315995575289,0.452919787596644,"NY",2024-04-06,1,0,1,1,0,0,0,1,1,0
"1450",1.86764476409256,0.362149962698378,"NY",2024-04-07,0,1,1,0,0,0,0,1,0,0
"1451",0.993816714382451,0.180208015430241,"NY",2024-04-08,1,1,1,1,1,1,1,1,1,1
"1452",1.94027469058594,0.320783847282723,"NY",2024-04-09,0,1,1,1,1,0,0,1,1,0
"1453",1.18471814430717,0.337628990610156,"NY",2024-04-10,0,1,1,1,1,0,0,1,1,0
"1454",1.69831825569186,0.0623931107321487,"NY",2024-04-11,1,1,1,1,0,0,1,1,1,0
"1455",0.961062610180592,0.591684996827011,"NY",2024-04-12,1,1,1,0,1,1,1,1,0,0
"1456",1.86761702356667,0.76945077045872,"NY",2024-04-13,1,0,1,0,0,0,0,1,0,1
"1457",1.78053584006802,0.468305786516645,"NY",2024-04-14,0,1,1,1,1,0,1,1,1,0
"1458",1.8494572863137,0.255562527962209,"NY",2024-04-15,1,0,1,1,0,1,0,1,1,0
"1459",2.03667466126721,0.5266444714421,"NY",2024-04-16,0,1,1,1,1,0,0,1,1,0
"1460",1.76226421707406,0.466545689650671,"NY",2024-04-17,1,1,0,1,1,1,1,0,1,0
"1461",3.50095799625143,0.336061603676616,"NY",2024-04-18,1,0,1,0,0,0,0,1,0,0
"1462",2.60579636370021,0.560195999621448,"NY",2024-04-19,0,0,1,1,1,0,1,1,1,0
"1463",2.70841598432,0.487977951972078,"NY",2024-04-20,1,0,0,1,1,0,0,0,1,0
"1464",3.51925374039538,0.631887103620856,"NY",2024-04-21,0,0,0,1,1,0,0,0,1,0
"1465",6.7472563946969,0.807798918349735,"NY",2024-04-22,0,0,1,0,1,0,1,1,0,0
"1466",2.63214063656741,0.710218162310602,"NY",2024-04-23,1,0,1,0,1,0,0,1,0,0
"1467",4.13250011888536,0.748471136361614,"NY",2024-04-24,0,0,1,0,1,0,0,0,0,0
"1468",4.22081404568293,0.6851480837332,"NY",2024-04-25,0,0,1,1,1,0,0,1,1,0
"1469",5.16388715728982,0.753613613506549,"NY",2024-04-26,0,0,1,0,1,0,0,1,0,0
"1470",2.79218704226316,0.743822586001221,"NY",2024-04-27,1,0,1,0,1,0,0,1,0,0
"1471",0.00151709760244935,0.00263702780369917,"OH",2024-03-17,1,1,1,1,1,1,1,1,1,1
"1472",0.0130845049980211,0.00290245269127378,"OH",2024-03-18,1,1,1,1,1,1,1,1,1,1
"1473",0.00165112262205958,0.00320443748963388,"OH",2024-03-19,1,1,1,1,1,1,1,1,1,1
"1474",0.0171820544784341,0.00354808894265649,"OH",2024-03-20,1,1,1,1,1,1,1,1,1,1
"1475",0.00894247458118605,0.00393934303881893,"OH",2024-03-21,1,1,1,1,1,1,1,1,1,1
"1476",0.00245180791481622,0.00438511612330984,"OH",2024-03-22,1,1,1,1,1,1,1,1,1,1
"1477",NA,NA,"OH",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478",NA,NA,"OH",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479",0.0116199442475958,0.00613756045508705,"OH",2024-03-25,1,1,1,1,1,1,1,1,1,1
"1480",0.0132091035074467,0.00689750998112499,"OH",2024-03-26,1,1,1,1,1,1,1,1,1,1
"1481",0.015981265070098,0.0077693017695023,"OH",2024-03-27,1,1,1,1,1,1,1,1,1,1
"1482",0.912587607556094,0.443900380941166,"OH",2024-03-28,0,1,1,1,0,0,1,1,1,0
"1483",1.17785534717668,0.623101064860299,"OH",2024-03-29,1,1,1,0,0,0,1,1,0,0
"1484",0.0257628997202862,0.0112584255308581,"OH",2024-03-30,1,1,1,1,1,1,1,1,1,1
"1485",NA,NA,"OH",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486",NA,NA,"OH",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487",NA,NA,"OH",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488",0.0720486538258371,0.0191058717228861,"OH",2024-04-03,1,1,1,1,1,0,1,1,1,0
"1489",0.0114780259488542,0.0219505802105574,"OH",2024-04-04,1,1,1,1,1,1,1,1,1,1
"1490",0.0133456363755455,0.0252880380287169,"OH",2024-04-05,1,1,1,1,1,1,1,1,1,1
"1491",NA,NA,"OH",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492",0.0620672057502742,0.0338390881127301,"OH",2024-04-07,1,1,1,1,1,1,1,1,1,1
"1493",NA,NA,"OH",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494",0.881596701139597,0.767708318056244,"OH",2024-04-09,0,1,1,1,1,0,1,1,1,0
"1495",NA,NA,"OH",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496",0.0338977515101815,0.0623931107321487,"OH",2024-04-11,1,1,1,1,1,1,1,1,1,1
"1497",0.26158856520108,0.0730203447523124,"OH",2024-04-12,1,1,1,1,1,0,1,1,1,0
"1498",0.150212333831911,0.0855169872754304,"OH",2024-04-13,1,1,1,1,1,1,1,1,1,1
"1499",NA,NA,"OH",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500",0.622288623931452,0.509241690746192,"OH",2024-04-15,1,1,1,1,1,1,1,1,1,1
"1501",0.0779994215931178,0.136901179292862,"OH",2024-04-16,1,1,1,1,1,1,1,1,1,1
"1502",0.271865152241258,0.15950869409912,"OH",2024-04-17,1,1,1,1,1,0,1,1,1,0
"1503",0.308007404291903,0.185196574522118,"OH",2024-04-18,1,1,1,1,1,1,1,1,1,1
"1504",0.341714493229156,0.214078128909325,"OH",2024-04-19,1,1,1,1,1,0,1,1,1,0
"1505",0.717009892529416,0.469279532871334,"OH",2024-04-20,1,1,1,1,1,0,1,1,1,0
"1506",0.164777630502479,0.281434811265221,"OH",2024-04-21,1,1,1,1,1,1,0,1,1,0
"1507",NA,NA,"OH",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508",NA,NA,"OH",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509",0.24192525720252,0.403914270526047,"OH",2024-04-24,1,1,1,1,1,1,0,1,1,0
"1510",0.823644003142665,1.04602472001826,"OH",2024-04-25,0,1,1,1,1,0,0,1,1,1
"1511",0.303181210545258,0.495883641532949,"OH",2024-04-26,1,1,1,1,1,1,1,1,1,1
"1512",1.23179339470536,0.81965331884092,"OH",2024-04-27,1,1,1,0,1,0,0,1,0,0
"1513",NA,NA,"OK",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",NA,NA,"OK",2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515",NA,NA,"OK",2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516",0.00228511456281386,0.00354808894265649,"OK",2024-03-20,1,1,1,1,1,1,1,1,1,1
"1517",0.00234589746182139,0.00393934303881893,"OK",2024-03-21,1,1,1,1,1,1,1,1,1,1
"1518",NA,NA,"OK",2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519",NA,NA,"OK",2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520",0.00306180064766999,0.00547392725250038,"OK",2024-03-24,1,1,1,1,1,1,1,1,1,1
"1521",0.0134540597515385,0.00613756045508705,"OK",2024-03-25,1,1,1,1,1,1,1,1,1,1
"1522",NA,NA,"OK",2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523",1.2636931560711,1.76321779262383,"OK",2024-03-27,0,1,1,1,0,0,1,1,1,0
"1524",0.00464593196352961,0.00877136829899717,"OK",2024-03-28,1,1,1,1,1,1,1,1,1,1
"1525",NA,NA,"OK",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526",NA,NA,"OK",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527",NA,NA,"OK",2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528",0.0563204344987164,0.0145913865889823,"OK",2024-04-01,1,1,1,1,1,1,1,1,1,1
"1529",NA,NA,"OK",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530",1.20587207289347,1.64321333060578,"OK",2024-04-03,0,1,1,1,0,0,1,1,1,0
"1531",NA,NA,"OK",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532",NA,NA,"OK",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533",NA,NA,"OK",2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534",0.0198354906861162,0.0338390881127301,"OK",2024-04-07,1,1,1,1,1,1,1,1,1,1
"1535",NA,NA,"OK",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536",1.21355890340475,1.68889768446406,"OK",2024-04-09,1,1,0,1,0,1,1,0,1,0
"1537",NA,NA,"OK",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538",NA,NA,"OK",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539",NA,NA,"OK",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540",NA,NA,"OK",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",NA,NA,"OK",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542",NA,NA,"OK",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543",NA,NA,"OK",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544",NA,NA,"OK",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545",NA,NA,"OK",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546",NA,NA,"OK",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547",NA,NA,"OK",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548",NA,NA,"OK",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549",0.187768061975736,0.319668225959129,"OK",2024-04-22,1,1,1,1,1,1,1,1,1,1
"1550",NA,NA,"OK",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551",NA,NA,"OK",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552",NA,NA,"OK",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553",NA,NA,"OK",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554",NA,NA,"OK",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555",NA,NA,"OR",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556",1.08800949407768,0.275367028659653,"OR",2024-03-18,1,0,1,1,1,1,0,1,1,0
"1557",1.34838716778141,1.90550081247203,"OR",2024-03-19,1,0,1,1,0,1,0,1,1,0
"1558",0.0168616315144151,0.00354808894265649,"OR",2024-03-20,1,1,1,1,1,1,1,1,1,1
"1559",NA,NA,"OR",2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560",0.0194232759386953,0.00438511612330984,"OR",2024-03-22,1,1,1,1,1,1,1,1,1,1
"1561",0.0201357296393177,0.00489348837149811,"OR",2024-03-23,1,1,1,1,1,1,1,1,1,1
"1562",0.0101181999784574,0.00547392725250038,"OR",2024-03-24,1,1,1,1,1,1,1,1,1,1
"1563",0.00353563290005914,0.00613756045508705,"OR",2024-03-25,1,1,1,1,1,1,1,1,1,1
"1564",0.0309386810830426,0.00689750998112499,"OR",2024-03-26,1,1,1,1,1,1,1,1,1,1
"1565",NA,NA,"OR",2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566",NA,NA,"OR",2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567",NA,NA,"OR",2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568",0.00575760281470554,0.0112584255308581,"OR",2024-03-30,1,1,1,1,1,1,1,1,1,1
"1569",1.21603944993835,0.921627791485997,"OR",2024-03-31,1,1,1,0,0,1,1,1,0,0
"1570",NA,NA,"OR",2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571",NA,NA,"OR",2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572",0.0104995315875793,0.0191058717228861,"OR",2024-04-03,1,1,1,1,1,1,0,1,1,0
"1573",NA,NA,"OR",2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574",0.0135907761535538,0.0252880380287169,"OR",2024-04-05,1,1,1,1,1,1,1,1,1,1
"1575",0.0159040476997246,0.029213136688172,"OR",2024-04-06,1,1,1,1,1,1,1,1,1,1
"1576",NA,NA,"OR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577",NA,NA,"OR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578",NA,NA,"OR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579",NA,NA,"OR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580",NA,NA,"OR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581",NA,NA,"OR",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582",0.0479527998499013,0.0855169872754304,"OR",2024-04-13,1,1,1,1,1,1,1,1,1,1
"1583",NA,NA,"OR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584",NA,NA,"OR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585",NA,NA,"OR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586",NA,NA,"OR",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587",0.316717345630912,0.185196574522118,"OR",2024-04-18,1,1,1,1,1,0,0,1,1,0
"1588",NA,NA,"OR",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589",NA,NA,"OR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590",NA,NA,"OR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591",NA,NA,"OR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592",0.210212508019579,0.360612324810692,"OR",2024-04-23,1,1,1,1,1,1,1,1,1,1
"1593",0.241732287761254,0.403914270526047,"OR",2024-04-24,1,1,1,1,1,1,1,1,1,1
"1594",0.265101954745688,0.449157072835896,"OR",2024-04-25,1,1,1,1,1,1,1,1,1,1
"1595",NA,NA,"OR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596",NA,NA,"OR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597",NA,NA,"PA",2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598",0.00680419892138998,0.00290245269127378,"PA",2024-03-18,1,1,1,1,1,1,1,1,1,1
"1599",0.016441118981029,0.00320443748963388,"PA",2024-03-19,1,1,1,1,1,1,1,1,1,1
"1600",0.00239921331241114,0.00354808894265649,"PA",2024-03-20,1,1,1,1,1,1,1,1,1,1
"1601",0.0458467811803216,0.00393934303881893,"PA",2024-03-21,1,1,1,1,1,1,1,1,1,1
"1602",1.16928680191571,0.475178236275293,"PA",2024-03-22,1,1,0,1,0,1,1,0,1,0
"1603",0.0210646013744542,0.00489348837149811,"PA",2024-03-23,1,1,1,1,1,0,1,1,1,0
"1604",NA,NA,"PA",2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605",0.12641247243225,0.00613756045508705,"PA",2024-03-25,1,1,1,1,1,1,1,1,1,1
"1606",0.872893693979739,0.360766666172197,"PA",2024-03-26,0,1,1,1,1,0,1,1,1,0
"1607",0.11780528851278,0.0077693017695023,"PA",2024-03-27,1,1,1,1,1,0,1,1,1,0
"1608",0.0162433814568505,0.00877136829899717,"PA",2024-03-28,1,1,1,1,1,1,1,1,1,1
"1609",0.0668013127017579,0.00992566507191435,"PA",2024-03-29,1,1,1,1,1,1,1,1,1,1
"1610",NA,NA,"PA",2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611",0.00671761340416285,0.0128010824557039,"PA",2024-03-31,1,1,1,1,1,1,1,1,1,1
"1612",0.0977421412637152,0.0145913865889823,"PA",2024-04-01,1,1,1,1,1,1,0,1,1,0
"1613",0.112070928698692,0.0166747540855057,"PA",2024-04-02,1,1,1,1,1,0,1,0,1,0
"1614",0.0344345675930709,0.0191058717228861,"PA",2024-04-03,1,1,1,1,1,1,1,1,1,1
"1615",0.847748565371918,0.555029344253457,"PA",2024-04-04,0,1,1,1,1,0,0,1,1,1
"1616",NA,NA,"PA",2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617",0.014754504207465,0.029213136688172,"PA",2024-04-06,1,1,1,1,1,1,1,1,1,1
"1618",NA,NA,"PA",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619",0.0755596419537317,0.0393000311273341,"PA",2024-04-08,1,1,1,1,1,1,1,1,1,1
"1620",0.619492364923949,0.406730860893016,"PA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"1621",0.195876952913724,0.053381702531122,"PA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"1622",NA,NA,"PA",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623",1.02610285922806,1.42894759434182,"PA",2024-04-12,1,0,1,1,0,1,0,1,1,0
"1624",NA,NA,"PA",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625",0.060208204866711,0.100150596995026,"PA",2024-04-14,1,1,1,1,1,1,1,1,1,1
"1626",0.985806512520804,1.29334092116941,"PA",2024-04-15,0,1,1,1,1,0,1,1,1,0
"1627",NA,NA,"PA",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628",0.664556766409911,0.372995169720405,"PA",2024-04-17,1,1,1,1,1,1,1,1,1,1
"1629",0.647969327582765,0.437774191503584,"PA",2024-04-18,1,1,1,1,1,0,1,1,1,0
"1630",0.121664156267942,0.214078128909325,"PA",2024-04-19,1,1,1,1,1,1,1,1,1,1
"1631",NA,NA,"PA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632",NA,NA,"PA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633",1.99176396532373,1.40491730684222,"PA",2024-04-22,1,1,0,1,0,0,1,0,1,0
"1634",0.747626078414278,0.598278596207172,"PA",2024-04-23,1,1,1,1,1,0,1,1,1,0
"1635",1.54587819952247,0.512967720599545,"PA",2024-04-24,1,0,1,1,0,0,0,1,1,0
"1636",NA,NA,"PA",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637",0.722766185643664,0.495883641532949,"PA",2024-04-26,1,1,1,1,1,1,1,1,1,1
"1638",NA,NA,"PA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
