"","es_score","brier_score","location","target_date","X24B_50_CI","X24D_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24D_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"1375",0.195251486191522,0.305386783181016,"NM",2024-05-07,1,1,1,1,1,1,1,1,1,1
"1376",0.21596813095733,0.326926999809546,"NM",2024-05-08,1,1,1,1,1,1,1,1,1,1
"1377",1.63975055369541,0.948886284664977,"NM",2024-05-09,1,1,1,0,0,0,1,1,0,0
"1378",NA,NA,"NM",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379",NA,NA,"NM",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380",1.11512428858139,0.761425356533056,"NM",2024-05-12,1,1,0,1,1,0,0,0,1,0
"1381",0.217165999157263,0.502898034035447,"NM",2024-05-13,1,1,1,1,1,0,1,1,1,0
"1382",1.84577983609268,0.476416533804686,"NM",2024-05-14,0,1,1,1,0,0,0,1,1,0
"1383",1.2862780560254,0.82174934509155,"NM",2024-05-15,0,1,1,0,1,0,0,1,0,0
"1384",1.31894412391007,0.521268747177059,"NM",2024-05-16,1,1,1,1,0,0,1,1,1,0
"1385",1.48388370423146,0.562306736046153,"NM",2024-05-17,0,1,1,1,0,0,0,1,1,0
"1386",0.396871048861495,0.592125026777693,"NM",2024-05-18,1,1,1,1,1,1,0,1,1,0
"1387",NA,NA,"NV",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388",NA,NA,"NV",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389",0.0190371247109648,0.0294417387225442,"NV",2024-04-09,1,1,1,1,1,1,1,1,1,1
"1390",NA,NA,"NV",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391",NA,NA,"NV",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392",NA,NA,"NV",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393",NA,NA,"NV",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394",NA,NA,"NV",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395",NA,NA,"NV",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396",NA,NA,"NV",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397",NA,NA,"NV",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398",NA,NA,"NV",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",0.0474263022937169,0.0726553095414145,"NV",2024-04-19,1,1,1,1,1,1,1,1,1,1
"1400",NA,NA,"NV",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401",0.0552180391897255,0.0865596131137372,"NV",2024-04-21,1,1,1,1,1,1,1,1,1,1
"1402",NA,NA,"NV",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403",1.80210250401159,1.1975135418955,"NV",2024-04-23,0,1,1,1,0,0,1,1,1,0
"1404",NA,NA,"NV",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405",NA,NA,"NV",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406",NA,NA,"NV",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407",0.0876046611233632,0.143542740893752,"NV",2024-04-27,1,1,1,1,1,1,1,1,1,1
"1408",NA,NA,"NV",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409",NA,NA,"NV",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410",1.08747786104593,1.55428705942233,"NV",2024-04-30,1,0,1,1,1,1,0,1,1,0
"1411",NA,NA,"NV",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412",NA,NA,"NV",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",NA,NA,"NV",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414",NA,NA,"NV",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415",NA,NA,"NV",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416",NA,NA,"NV",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417",NA,NA,"NV",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",NA,NA,"NV",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419",NA,NA,"NV",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420",NA,NA,"NV",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",NA,NA,"NV",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422",1.02396988570573,1.47140717524825,"NV",2024-05-12,1,1,1,0,1,0,1,1,0,1
"1423",0.297354353693974,0.44924894530573,"NV",2024-05-13,1,1,1,1,1,0,1,1,1,0
"1424",NA,NA,"NV",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425",NA,NA,"NV",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426",NA,NA,"NV",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427",NA,NA,"NV",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428",NA,NA,"NV",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",1.75546996144194,0.363637984944518,"NY",2024-04-07,1,1,1,0,0,1,1,0,0,1
"1430",0.536210512776316,0.173569951749271,"NY",2024-04-08,1,1,1,1,1,0,1,0,1,1
"1431",1.5211099191765,0.318668214215871,"NY",2024-04-09,0,1,1,1,1,0,1,1,1,0
"1432",1.40318058789908,0.342957636743854,"NY",2024-04-10,1,1,1,0,1,0,1,1,0,0
"1433",1.3647367269809,0.0353413936236799,"NY",2024-04-11,0,1,1,1,0,0,1,1,1,0
"1434",1.04583181291975,0.606514444130356,"NY",2024-04-12,1,1,1,0,1,0,1,1,0,1
"1435",3.25896582956232,0.887697898126666,"NY",2024-04-13,1,1,1,0,0,0,1,1,0,0
"1436",1.51486143823873,0.464429158926928,"NY",2024-04-14,0,1,1,1,0,0,1,1,1,0
"1437",0.59154046291417,0.278322350159284,"NY",2024-04-15,1,1,1,1,1,1,1,1,1,1
"1438",2.90174309771152,0.535571600636191,"NY",2024-04-16,1,1,1,0,0,0,1,0,0,0
"1439",1.6329407257717,0.458098502927998,"NY",2024-04-17,1,1,1,0,0,0,1,0,0,1
"1440",1.40444194229494,0.255745856644252,"NY",2024-04-18,1,1,1,0,1,1,1,1,0,0
"1441",1.7401913939368,0.48588328722478,"NY",2024-04-19,0,1,1,1,0,0,1,1,1,0
"1442",0.928606518231122,0.402483169033237,"NY",2024-04-20,1,1,0,1,1,1,0,0,1,1
"1443",2.42834328840875,0.571119696405384,"NY",2024-04-21,1,1,0,1,0,0,1,0,1,0
"1444",6.75073694544822,0.766915982862536,"NY",2024-04-22,0,1,1,0,0,0,1,0,0,0
"1445",1.9066315278245,0.540175366141533,"NY",2024-04-23,1,1,1,0,1,1,1,1,0,0
"1446",4.04497433295785,0.715322453731193,"NY",2024-04-24,1,0,1,0,0,0,0,0,0,0
"1447",2.3556898723125,0.542700895667662,"NY",2024-04-25,0,1,1,0,0,0,0,1,0,0
"1448",2.69027444709788,0.588844889798635,"NY",2024-04-26,0,1,1,0,0,0,1,1,0,0
"1449",0.987384839729658,0.510941062705965,"NY",2024-04-27,1,1,1,0,1,0,1,1,0,1
"1450",0.942241099790784,0.551689145452933,"NY",2024-04-28,1,1,0,1,1,0,0,0,1,0
"1451",3.53579053428863,0.623569244163489,"NY",2024-04-29,1,0,1,0,0,1,0,1,0,0
"1452",2.9579265067125,0.569928539841357,"NY",2024-04-30,1,1,1,0,0,0,0,1,0,0
"1453",3.6223437920486,0.387536145643198,"NY",2024-05-01,0,1,0,0,0,0,0,0,0,0
"1454",1.01489340549931,0.512948113852311,"NY",2024-05-02,1,0,1,1,1,1,1,1,1,1
"1455",1.20073035905769,0.580744578985472,"NY",2024-05-03,1,1,0,1,1,0,0,0,1,0
"1456",1.90307704798375,0.246800215960277,"NY",2024-05-04,0,1,1,1,0,0,0,1,1,0
"1457",0.713108532724688,0.446724173529237,"NY",2024-05-05,1,1,1,1,1,0,0,1,1,0
"1458",3.20708490561114,0.658767631184669,"NY",2024-05-06,0,1,1,0,1,0,0,1,0,0
"1459",1.16006444082532,0.516071444015129,"NY",2024-05-07,1,1,1,0,1,0,0,1,0,1
"1460",2.93526146134048,0.653200220447456,"NY",2024-05-08,0,1,0,0,1,0,0,0,0,0
"1461",4.58632543393058,0.683095104029784,"NY",2024-05-09,0,1,1,0,1,0,0,1,0,0
"1462",4.81324277549271,0.539241161679341,"NY",2024-05-10,0,1,1,0,0,0,0,1,0,0
"1463",4.14277999159585,0.744808858734913,"NY",2024-05-11,0,1,0,0,1,0,0,0,0,1
"1464",1.4483988663298,0.553760599113981,"NY",2024-05-12,1,1,1,0,1,0,0,0,0,0
"1465",8.46058566235702,0.52741998996289,"NY",2024-05-13,0,1,1,0,0,0,0,0,0,0
"1466",3.8301580701618,0.564655844120135,"NY",2024-05-14,0,1,1,0,0,0,0,1,0,0
"1467",3.06815306609343,0.585175015457677,"NY",2024-05-15,0,1,0,0,0,0,0,0,0,0
"1468",6.43662563130985,0.628375831923281,"NY",2024-05-16,0,1,1,0,0,0,0,1,0,0
"1469",7.09414174802358,0.710823981808067,"NY",2024-05-17,0,1,0,0,0,0,0,0,0,0
"1470",3.93049119736751,0.635317101532604,"NY",2024-05-18,0,1,1,0,0,0,0,1,0,0
"1471",0.0589049896600871,0.024530593136774,"OH",2024-04-07,1,1,1,1,1,1,1,1,1,1
"1472",NA,NA,"OH",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473",0.873611083415952,0.788661236892526,"OH",2024-04-09,0,1,1,1,0,1,1,1,1,1
"1474",NA,NA,"OH",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475",0.022480692304287,0.0353413936236799,"OH",2024-04-11,1,1,1,1,1,1,1,1,1,1
"1476",0.168761031972687,0.0387156824206535,"OH",2024-04-12,1,1,1,1,1,1,1,1,1,1
"1477",0.0930235708279507,0.0424043965692767,"OH",2024-04-13,1,1,1,1,1,1,1,1,1,1
"1478",NA,NA,"OH",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479",0.553268221678613,0.505816815575628,"OH",2024-04-15,1,1,1,1,1,1,1,1,1,1
"1480",0.0339927442439924,0.0556175319518225,"OH",2024-04-16,1,1,1,1,1,0,1,1,1,0
"1481",0.13702608994627,0.0608312889390284,"OH",2024-04-17,1,1,1,1,1,0,1,1,1,0
"1482",0.138915706952591,0.0664999006913434,"OH",2024-04-18,1,1,1,1,1,1,1,1,1,1
"1483",0.15234410866589,0.0726553095414145,"OH",2024-04-19,1,1,1,1,1,1,1,1,1,1
"1484",0.311165083120622,0.380658264497291,"OH",2024-04-20,1,1,1,1,1,1,1,1,1,1
"1485",0.0566971368698158,0.0865596131137372,"OH",2024-04-21,1,1,1,1,1,0,1,1,1,0
"1486",NA,NA,"OH",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487",NA,NA,"OH",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488",0.0719904988932936,0.111920544212023,"OH",2024-04-24,1,1,1,1,1,1,1,1,1,1
"1489",0.83956506392359,1.1364001124856,"OH",2024-04-25,0,1,1,1,0,1,1,1,1,1
"1490",0.0823936801276934,0.132246804659025,"OH",2024-04-26,1,1,1,1,1,1,1,1,1,1
"1491",1.00842300506361,0.625929043702005,"OH",2024-04-27,1,1,1,0,1,1,1,1,0,0
"1492",0.770559884924781,1.04104798692354,"OH",2024-04-28,0,1,1,1,1,0,1,1,1,0
"1493",0.319276238627326,0.168572923490189,"OH",2024-04-29,1,1,1,1,1,1,0,1,1,0
"1494",0.363322777305235,0.182372557939427,"OH",2024-04-30,1,1,1,1,1,0,0,1,1,0
"1495",0.130256323915795,0.19706913518458,"OH",2024-05-01,1,1,1,1,1,1,1,1,1,1
"1496",NA,NA,"OH",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497",0.425994770633935,0.229260154547504,"OH",2024-05-03,1,1,1,1,1,1,1,1,1,1
"1498",0.613545353360651,0.842755502705221,"OH",2024-05-04,1,1,1,1,1,1,1,1,1,1
"1499",0.604475931072654,0.809517830463174,"OH",2024-05-05,1,1,1,1,1,0,1,1,1,0
"1500",NA,NA,"OH",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501",NA,NA,"OH",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502",NA,NA,"OH",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503",0.231361732444468,0.349468628759143,"OH",2024-05-09,1,1,1,1,1,0,1,1,1,0
"1504",1.15479840447601,0.647321771579126,"OH",2024-05-10,0,1,1,1,0,0,0,1,1,0
"1505",NA,NA,"OH",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506",0.27985104255575,0.422924284834952,"OH",2024-05-12,1,1,1,1,1,0,1,1,1,0
"1507",NA,NA,"OH",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508",0.211536481283165,0.502213474873237,"OH",2024-05-14,1,1,1,1,1,1,1,1,1,1
"1509",0.383250871183416,0.500535451060768,"OH",2024-05-15,1,1,1,1,1,1,1,1,1,1
"1510",NA,NA,"OH",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511",NA,NA,"OH",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512",0.33947636523046,0.425800196666939,"OH",2024-05-18,1,1,1,1,1,1,1,1,1,1
"1513",0.0163150040228742,0.024530593136774,"OK",2024-04-07,1,1,1,1,1,1,1,1,1,1
"1514",NA,NA,"OK",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515",1.23441530077434,1.73660184057608,"OK",2024-04-09,1,1,0,1,0,1,1,0,1,0
"1516",NA,NA,"OK",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517",NA,NA,"OK",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518",NA,NA,"OK",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519",NA,NA,"OK",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520",NA,NA,"OK",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521",NA,NA,"OK",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522",NA,NA,"OK",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523",NA,NA,"OK",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524",NA,NA,"OK",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525",NA,NA,"OK",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526",NA,NA,"OK",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527",NA,NA,"OK",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528",0.0552326055895885,0.094377295592816,"OK",2024-04-22,1,1,1,1,1,1,1,1,1,1
"1529",NA,NA,"OK",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530",NA,NA,"OK",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531",NA,NA,"OK",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532",NA,NA,"OK",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533",NA,NA,"OK",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534",NA,NA,"OK",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535",1.11141642372424,1.57070364149171,"OK",2024-04-29,1,1,1,0,1,1,1,1,0,0
"1536",NA,NA,"OK",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537",0.12568620793753,0.19706913518458,"OK",2024-05-01,1,1,1,1,1,1,1,1,1,1
"1538",NA,NA,"OK",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539",NA,NA,"OK",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540",NA,NA,"OK",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",NA,NA,"OK",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542",0.570030991990286,0.77643136477031,"OK",2024-05-06,1,1,1,1,1,0,1,1,1,0
"1543",NA,NA,"OK",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544",NA,NA,"OK",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545",NA,NA,"OK",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546",NA,NA,"OK",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547",NA,NA,"OK",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548",NA,NA,"OK",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549",NA,NA,"OK",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550",NA,NA,"OK",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551",0.388130275668991,0.500535451060768,"OK",2024-05-15,1,1,1,1,1,0,1,1,1,0
"1552",NA,NA,"OK",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553",NA,NA,"OK",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554",NA,NA,"OK",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555",NA,NA,"OR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556",NA,NA,"OR",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557",NA,NA,"OR",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558",NA,NA,"OR",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559",NA,NA,"OR",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560",1.24145060311879,1.74211196754976,"OR",2024-04-12,1,1,1,0,0,1,1,1,0,0
"1561",0.0253575986670042,0.0424043965692767,"OR",2024-04-13,1,1,1,1,1,1,1,1,1,1
"1562",NA,NA,"OR",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563",NA,NA,"OR",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564",NA,NA,"OR",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565",0.0417421961533741,0.0608312889390284,"OR",2024-04-17,1,1,1,1,1,1,1,1,1,1
"1566",0.149817013597975,0.0664999006913434,"OR",2024-04-18,1,1,1,1,1,1,1,0,1,0
"1567",0.0469663859017432,0.0726553095414145,"OR",2024-04-19,1,1,1,1,1,1,1,1,1,1
"1568",NA,NA,"OR",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569",NA,NA,"OR",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570",NA,NA,"OR",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571",0.0721908646712182,0.102819004463815,"OR",2024-04-23,1,1,1,1,1,0,1,1,1,0
"1572",0.232674104700378,0.111920544212023,"OR",2024-04-24,1,1,1,1,1,0,1,1,1,0
"1573",0.0793839366834191,0.12171786893216,"OR",2024-04-25,1,1,1,1,1,1,1,1,1,1
"1574",NA,NA,"OR",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575",NA,NA,"OR",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576",1.12096570281786,1.58060685512523,"OR",2024-04-28,1,1,1,0,1,0,1,1,0,1
"1577",NA,NA,"OR",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578",0.369453074579685,0.579010644697299,"OR",2024-04-30,1,1,1,1,1,0,1,1,1,0
"1579",0.126003868587704,0.19706913518458,"OR",2024-05-01,1,1,1,1,1,0,1,1,1,0
"1580",1.71608619062103,1.52961055691504,"OR",2024-05-02,1,1,0,0,0,1,1,0,0,0
"1581",NA,NA,"OR",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582",0.163889037709986,0.246800215960277,"OR",2024-05-04,1,1,1,1,1,1,1,1,1,1
"1583",NA,NA,"OR",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584",1.05853394400612,1.50949347500873,"OR",2024-05-06,1,1,1,0,1,1,1,1,0,0
"1585",1.55715264319754,1.09546171525147,"OR",2024-05-07,1,1,0,0,1,1,0,0,0,0
"1586",0.221190637794527,0.326926999809546,"OR",2024-05-08,1,1,1,1,1,0,1,1,1,0
"1587",NA,NA,"OR",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588",NA,NA,"OR",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589",1.61841354604935,0.397493739565749,"OR",2024-05-11,0,1,1,1,0,0,1,1,1,0
"1590",NA,NA,"OR",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591",1.01753637364966,1.46622056162546,"OR",2024-05-13,1,1,1,0,1,0,1,1,0,1
"1592",NA,NA,"OR",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593",0.925284228011041,0.500535451060768,"OR",2024-05-15,0,1,1,1,1,0,1,1,1,0
"1594",0.345188557659196,0.533022837368446,"OR",2024-05-16,1,1,1,1,1,1,0,1,1,0
"1595",0.369216922894942,0.562306736046154,"OR",2024-05-17,1,1,1,1,1,1,0,1,1,0
"1596",NA,NA,"OR",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597",NA,NA,"PA",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598",0.0614019751714847,0.0268726752797033,"PA",2024-04-08,1,1,1,1,1,1,1,1,1,1
"1599",0.554639799661808,0.409051487807535,"PA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"1600",0.143958994823804,0.0322575919360333,"PA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"1601",NA,NA,"PA",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602",1.24076108915416,1.74211196754976,"PA",2024-04-12,1,1,1,0,0,1,1,1,0,0
"1603",NA,NA,"PA",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604",0.0338374494526479,0.0464328816991061,"PA",2024-04-14,1,1,1,1,1,0,1,1,1,0
"1605",1.01533329769791,1.41579467724101,"PA",2024-04-15,0,1,1,1,0,0,1,1,1,0
"1606",NA,NA,"PA",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607",0.313392033402715,0.321778635717341,"PA",2024-04-17,1,1,1,1,1,0,1,1,1,0
"1608",0.344784229269661,0.384705273807079,"PA",2024-04-18,1,1,1,1,1,0,1,1,1,0
"1609",0.0455684782222454,0.0726553095414145,"PA",2024-04-19,1,1,1,1,1,1,1,1,1,1
"1610",NA,NA,"PA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611",NA,NA,"PA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612",2.24519783495015,1.61343605439983,"PA",2024-04-22,1,1,0,1,0,1,1,0,1,0
"1613",0.35914576696291,0.467717183607709,"PA",2024-04-23,1,1,1,1,1,0,1,1,1,0
"1614",0.348112244435716,0.287806089406751,"PA",2024-04-24,1,1,1,1,1,0,1,1,1,0
"1615",NA,NA,"PA",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616",0.268930571668412,0.132246804659025,"PA",2024-04-26,1,1,1,1,1,0,1,1,1,0
"1617",NA,NA,"PA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618",NA,NA,"PA",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619",0.107971839570527,0.168572923490189,"PA",2024-04-29,1,1,1,1,1,0,1,1,1,0
"1620",0.96297592534852,0.616758881505112,"PA",2024-04-30,1,1,1,0,1,0,1,1,0,1
"1621",0.68282146442088,0.19706913518458,"PA",2024-05-01,1,1,1,1,1,0,1,1,1,0
"1622",0.242672485988366,0.444914966638571,"PA",2024-05-02,1,1,1,1,1,1,1,1,1,1
"1623",0.653760679757232,0.876063676903615,"PA",2024-05-03,1,1,1,1,1,0,1,1,1,0
"1624",0.166177546381118,0.246800215960277,"PA",2024-05-04,1,1,1,1,1,0,1,1,1,0
"1625",NA,NA,"PA",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626",0.241644001118956,0.448713036745187,"PA",2024-05-06,1,1,1,1,1,1,1,1,1,1
"1627",0.244663037627867,0.45145112820213,"PA",2024-05-07,1,1,1,1,1,1,1,1,1,1
"1628",0.943813364599302,0.715051581026305,"PA",2024-05-08,1,1,1,0,1,0,1,1,0,1
"1629",0.517111983150563,0.678932605599838,"PA",2024-05-09,1,1,1,1,1,0,0,1,1,1
"1630",NA,NA,"PA",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631",NA,NA,"PA",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632",0.281019805211922,0.422924284834952,"PA",2024-05-12,1,1,1,1,1,0,1,1,1,0
"1633",1.76851582850809,0.44924894530573,"PA",2024-05-13,0,1,1,1,0,0,1,1,1,0
"1634",0.318393990697067,0.476416533804686,"PA",2024-05-14,1,1,1,1,1,1,0,1,1,0
"1635",0.833080535163388,0.50436527319108,"PA",2024-05-15,1,1,1,1,0,1,1,1,1,1
"1636",0.897998115968203,0.474252386411511,"PA",2024-05-16,0,1,1,1,1,0,0,1,1,0
"1637",NA,NA,"PA",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638",NA,NA,"PA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639",NA,NA,"PR",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",0.19803328621228,0.0268726752797033,"PR",2024-04-08,1,1,1,1,1,1,1,1,1,1
"1641",0.506685753937808,0.0294417387225442,"PR",2024-04-09,1,1,1,1,1,0,0,1,1,0
"1642",0.976906598365127,0.320150730289404,"PR",2024-04-10,1,1,1,0,1,1,1,1,0,0
"1643",0.256143614582063,0.0353413936236799,"PR",2024-04-11,1,1,1,1,1,0,1,1,1,0
"1644",0.391569985596157,0.328039883021446,"PR",2024-04-12,1,1,1,1,1,1,1,0,1,0
"1645",1.0667064296945,1.46293522293734,"PR",2024-04-13,0,1,1,1,0,0,1,1,1,0
