...1,es_score,brier_score,location,target_date,X22F_50_CI,X23I_50_CI,X24B_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X22F_95_CI,X23I_95_CI,X24B_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1275,NA,NA,NH,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,NA,NA,NH,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,0.00187881100560728,0.00111534393837801,NH,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1278,0.00144097048594673,0.00123215897504307,NH,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1279,NA,NA,NH,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,NA,NA,NH,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,NA,NA,NH,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,NA,NA,NH,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,NA,NA,NH,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,NA,NA,NH,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,NA,NA,NH,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,NA,NA,NH,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,0.019710332796179,0.0118177924404053,NH,2024-04-10,1,1,1,1,1,1,1,1,1,1,1,1
1300,NA,NA,NH,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,5.5621019565726e-4,3.66988435297925e-4,NJ,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1304,0.160251621218811,3.77527314692525e-4,NJ,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1305,0.0392209337285549,3.9116782486765e-4,NJ,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1306,0.74566614489221394,0.0569903159912745,NJ,2024-03-06,1,1,0,1,1,1,1,0,0,1,1,1
1307,0.753415036773376,0.0604684421763385,NJ,2024-03-07,1,1,0,1,1,1,1,1,1,1,1,1
1308,0.0310981786045637,4.52848823860395e-4,NJ,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1309,0.0241382791640473,4.81280441872675e-4,NJ,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1310,0.00654098440949953,5.14253952641065e-4,NJ,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1311,1.25100055921766,0.2428323752470825,NJ,2024-03-11,1,1,1,0,1,0,1,1,1,0,1,0
1312,8.7039188120539e-4,5.95700099163225e-4,NJ,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1313,2.00815971823192,0.2746173672909645,NJ,2024-03-13,1,1,0,0,1,0,1,1,0,0,1,0
1314,0.00404545810224979,7.0163925652681e-4,NJ,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1315,0.0050354706910155,7.65531972739545e-4,NJ,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1316,0.00606029714095442,8.3781943263578e-4,NJ,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1317,0.00168927810367957,9.1946950345535e-4,NJ,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1318,0.00143538434240482,0.0010115704764866,NJ,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1319,1.24261610100728,0.467940850081915,NJ,2024-03-19,1,1,0,1,1,0,1,1,0,1,1,0
1320,0.0169815527179775,0.00123215897504307,NJ,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1321,0.107893197577032,0.001363547798598965,NJ,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1322,0.854877028891873,0.155269735427161,NJ,2024-03-22,1,1,0,1,1,0,1,1,1,1,1,1
1323,1.29107639525465,0.478665442011402,NJ,2024-03-23,1,1,1,0,1,0,1,1,1,0,1,0
1324,0.0863787061037001,0.001863297252965245,NJ,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1325,0.99246839259166,0.0700297427853445,NJ,2024-03-25,1,1,1,1,0,1,1,1,1,1,0,0
1326,0.44498017261117,0.077650316436846,NJ,2024-03-26,1,1,1,1,1,1,1,1,0,0,1,1
1327,0.399669049310537,0.0717063253843305,NJ,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1328,0.431104343038344,0.00286298331668568,NJ,2024-03-28,1,1,1,1,1,1,1,1,0,1,1,0
1329,1.50883091671836,0.2063132849630025,NJ,2024-03-29,1,1,1,1,0,0,1,1,0,1,0,1
1330,0.96124329720007,0.2971494431458875,NJ,2024-03-30,1,1,0,1,1,0,1,1,0,1,1,0
1331,1.01774584749559,0.120609384000642,NJ,2024-03-31,1,1,1,0,1,1,1,1,0,0,1,1
1332,3.49781429159693,0.2197635357633045,NJ,2024-04-01,1,1,1,1,0,0,1,1,0,1,0,0
1333,1.01821192385752,0.097704305888951,NJ,2024-04-02,1,1,1,1,0,1,1,1,0,1,0,1
1334,1.34406631000782,0.202763450350707,NJ,2024-04-03,1,1,1,1,0,0,1,1,0,1,0,0
1335,0.368427021256037,0.0998366261482775,NJ,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1336,NA,NA,NJ,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1337,2.56001009033265,0.4342034508615245,NJ,2024-04-06,1,1,0,0,1,0,1,1,0,0,1,0
1338,0.0127665866411602,0.00854473735625735,NJ,2024-04-07,1,1,1,1,1,1,1,1,1,1,1,1
1339,0.616619885079638,0.1245024364381965,NJ,2024-04-08,1,1,1,1,1,1,1,1,1,1,1,1
1340,0.345003830002753,0.1240405074059695,NJ,2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
1341,1.08775710647277,0.110691880008813,NJ,2024-04-10,1,1,1,1,0,1,1,1,0,1,0,1
1342,2.35596502363206,0.233337541224754,NJ,2024-04-11,1,1,0,1,1,0,1,1,0,1,1,0
1343,1.66315272131654,0.393680587641019,NJ,2024-04-12,1,1,0,1,1,0,1,1,0,1,1,0
1344,NA,NA,NJ,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1345,0.00905171660824924,3.66988435297925e-4,NM,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1346,3.8008834100736,0.2920185372262915,NM,2024-03-04,1,1,1,1,0,0,1,1,1,1,0,0
1347,0.0128344788040802,3.9116782486765e-4,NM,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1348,1.16909043907726,0.1391666418619805,NM,2024-03-06,1,1,1,0,1,0,1,1,0,0,1,0
1349,0.0223629953156715,4.28567997352875e-4,NM,2024-03-07,1,1,1,1,1,1,1,1,0,1,1,0
1350,0.00544680425883974,4.52848823860395e-4,NM,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1351,0.00681290387695149,4.81280441872675e-4,NM,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1352,0.0166867434251528,5.14253952641065e-4,NM,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1353,0.0377729205358444,5.5222110336414e-4,NM,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1354,2.58260374270271,0.3879664389442765,NM,2024-03-12,1,1,1,0,1,0,1,1,1,0,1,0
1355,1.22652937057327,0.1946370912347985,NM,2024-03-13,1,0,1,1,1,0,1,0,1,1,1,0
1356,1.07523229532541,0.1902764608483735,NM,2024-03-14,1,1,0,1,1,0,1,1,0,1,1,0
1357,0.0521299547865066,7.65531972739545e-4,NM,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1358,0.00120745554229151,8.3781943263578e-4,NM,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1359,0.90112702645834,0.135195419830388,NM,2024-03-17,1,1,0,1,1,0,1,1,0,1,1,0
1360,1.2496745270659,0.242093605711032,NM,2024-03-18,1,0,1,1,1,0,1,0,1,1,1,0
1361,0.0259250566380686,0.00111534393837801,NM,2024-03-19,1,1,1,1,1,1,1,1,0,1,1,0
1362,1.13905666468989,0.161116676803396,NM,2024-03-20,1,1,1,0,1,0,1,1,1,0,1,0
1363,0.0166587957999398,0.001363547798598965,NM,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1364,1.10116902524919,0.3090282479665,NM,2024-03-22,1,1,0,1,1,0,1,1,0,1,1,0
1365,1.00573381699016,0.231266679211455,NM,2024-03-23,1,1,0,1,1,0,1,1,0,1,1,0
1366,1.1548277404882,0.1925849829884065,NM,2024-03-24,1,1,1,1,0,0,1,1,1,1,0,0
1367,1.11252123050489,0.160659925506117,NM,2024-03-25,1,0,1,1,1,1,1,0,0,1,1,1
1368,0.0478609017646329,0.002306442208381125,NM,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1369,1.13138330870202,0.4519618701750655,NM,2024-03-27,1,1,0,1,1,0,1,1,1,1,1,1
1370,0.0906023974908665,0.00286298331668568,NM,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1371,1.10115002906692,0.446753001852717,NM,2024-03-29,1,1,0,1,1,0,1,1,0,1,1,0
1372,NA,NA,NM,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,0.807669564060534,0.2224828013446675,NM,2024-03-31,1,1,0,1,1,1,1,1,1,1,1,1
1374,1.00422860252134,0.107729853229345,NM,2024-04-01,1,1,1,0,1,1,1,1,1,0,1,0
1375,NA,NA,NM,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1376,0.108331602241902,0.0055191143658163,NM,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1377,0.517275745696453,0.00615827285194235,NM,2024-04-04,1,1,1,1,1,1,1,1,0,1,1,0
1378,0.0767247499902565,0.00687037592124955,NM,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1379,NA,NA,NM,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,0.0136685861919151,0.00854473735625735,NM,2024-04-07,1,1,1,1,1,1,1,1,1,1,1,1
1381,1.5605150671188,0.350661708538005,NM,2024-04-08,1,1,1,1,0,0,1,1,0,1,0,1
1382,0.576946014599258,0.20911197677684,NM,2024-04-09,1,1,1,1,1,1,1,1,0,1,1,0
1383,1.76735483372033,0.4031205628803555,NM,2024-04-10,1,1,0,1,1,0,1,1,1,1,1,1
1384,0.667628645342812,0.270034872795231,NM,2024-04-11,1,1,1,1,1,1,1,1,0,1,1,0
1385,0.404142922263348,0.166251087820946,NM,2024-04-12,1,1,1,1,1,1,1,1,0,1,1,0
1386,0.0240864469541491,0.0162645195629802,NM,2024-04-13,1,1,1,1,1,1,1,1,1,1,1,1
1387,NA,NA,NV,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,4.4129120121492e-4,3.77527314692525e-4,NV,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1389,NA,NA,NV,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1390,0.00254105863734651,4.08102438234175e-4,NV,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1391,NA,NA,NV,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1392,5.0628845665055e-4,4.52848823860395e-4,NV,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1393,NA,NA,NV,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,NA,NA,NV,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,NA,NA,NV,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,NA,NA,NV,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1397,NA,NA,NV,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,NA,NA,NV,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1399,NA,NA,NV,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1400,NA,NA,NV,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,NA,NA,NV,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,NA,NA,NV,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,NA,NA,NV,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,NA,NA,NV,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,NA,NA,NV,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,0.00931945743511685,0.00151122288782213,NV,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1407,NA,NA,NV,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,NA,NA,NV,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,NA,NA,NV,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,NA,NA,NV,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411,NA,NA,NV,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412,NA,NA,NV,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413,NA,NA,NV,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,NA,NA,NV,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,NA,NA,NV,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,NA,NA,NV,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,NA,NA,NV,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1418,0.0315501169210297,0.0055191143658163,NV,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1419,0.0742348568592049,0.00615827285194235,NV,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1420,0.192622172835075,0.00687037592124955,NV,2024-04-05,1,1,1,1,1,1,1,1,0,1,1,0
1421,1.1608403452299,0.832626968228775,NV,2024-04-06,1,1,0,1,1,0,1,1,0,1,1,0
1422,NA,NA,NV,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,NA,NA,NV,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1424,0.0188359245515973,0.0106118815781417,NV,2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
1425,NA,NA,NV,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1426,NA,NA,NV,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1427,NA,NA,NV,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1428,NA,NA,NV,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1429,0.0559739601261118,3.66988435297925e-4,NY,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1430,2.1326847192638,0.076685762833841,NY,2024-03-04,1,1,0,0,1,0,1,1,0,1,1,0
1431,0.817538573278889,0.03511182445805235,NY,2024-03-05,1,1,1,1,0,1,1,1,0,1,0,1
1432,0.330400480388211,4.08102438234175e-4,NY,2024-03-06,1,1,1,1,1,1,1,1,0,1,1,0
1433,0.787805780071571,0.0274017788033158,NY,2024-03-07,1,1,1,0,1,1,1,1,0,0,1,0
1434,0.142136514747434,4.52848823860395e-4,NY,2024-03-08,1,1,1,1,1,1,1,1,1,0,1,0
1435,0.147539034386341,4.81280441872675e-4,NY,2024-03-09,1,1,1,1,1,1,1,1,0,1,1,0
1436,0.0112770417988974,5.14253952641065e-4,NY,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1437,0.0373120253196296,5.5222110336414e-4,NY,2024-03-11,1,1,1,1,1,1,1,0,1,1,1,0
1438,0.0394629360070611,5.95700099163225e-4,NY,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1439,1.67016592482071,0.097482493094406,NY,2024-03-13,1,1,1,0,0,0,1,1,0,0,1,1
1440,0.120760940845976,7.0163925652681e-4,NY,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1441,0.0169114382825893,7.65531972739545e-4,NY,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1442,0.019466842106991,8.3781943263578e-4,NY,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1443,0.0432509135653237,9.1946950345535e-4,NY,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1444,0.695783967065565,0.086183954197212,NY,2024-03-18,1,1,1,1,1,1,1,1,0,1,1,0
1445,0.967157878293646,0.069746073969663,NY,2024-03-19,1,1,1,0,1,1,1,1,0,0,1,0
1446,0.381245891704314,0.04774144584064255,NY,2024-03-20,1,1,1,1,1,1,1,1,0,1,1,0
1447,0.450444852477264,0.059269145108894,NY,2024-03-21,1,1,1,1,1,1,1,1,0,1,1,0
1448,0.326465104940276,0.03699395655074655,NY,2024-03-22,1,1,1,1,1,1,1,1,0,1,0,0
1449,0.131088573241732,0.00167709573066126,NY,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1450,0.201101862106129,0.001863297252965245,NY,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1451,1.57503696283405,0.089893975023727,NY,2024-03-25,1,1,1,0,0,0,1,1,1,0,0,0
1452,0.315778515152129,0.0434031008784529,NY,2024-03-26,1,1,1,1,1,1,1,1,0,1,1,0
1453,0.695859779511785,0.074471820255536,NY,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1454,0.388517705939438,0.077289873458358,NY,2024-03-28,1,1,1,1,1,1,1,1,0,1,1,0
1455,0.557015542926727,0.11408234762887,NY,2024-03-29,1,1,1,1,1,1,1,1,0,1,1,0
1456,NA,NA,NY,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1457,0.820364362948294,0.2224828013446675,NY,2024-03-31,1,1,0,1,1,0,1,1,0,1,1,0
1458,0.546929784177945,0.0391094321613493,NY,2024-04-01,1,1,1,1,1,1,1,1,0,1,1,0
1459,0.754850098816257,0.0356393423884659,NY,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
1460,0.902645992513797,0.1001280744468405,NY,2024-04-03,1,1,1,1,1,1,1,1,0,1,1,0
1461,0.411184180349975,0.05299744950011,NY,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1462,0.261588598088248,0.00687037592124955,NY,2024-04-05,1,1,1,1,1,1,1,1,0,1,1,0
1463,2.78157661851716,0.255620320814515,NY,2024-04-06,1,1,1,1,0,0,1,1,0,1,0,0
1464,0.364662292689849,0.066770546448876,NY,2024-04-07,1,1,1,1,1,1,1,1,0,1,1,0
1465,0.742593311841175,0.0497667114391834,NY,2024-04-08,1,1,1,1,1,1,1,1,0,1,1,0
1466,0.48175013684709,0.0988341461108965,NY,2024-04-09,1,1,1,1,1,1,1,1,0,1,1,0
1467,1.15046897625284,0.148211007433487,NY,2024-04-10,1,1,1,1,0,1,1,1,0,1,0,1
1468,0.534729755697417,0.01315355180189445,NY,2024-04-11,1,1,1,1,1,1,1,1,0,1,1,0
1469,0.0856420577122603,0.01463142127423035,NY,2024-04-12,1,1,1,1,1,1,1,1,0,1,1,0
1470,0.0883560645907143,0.0162645195629802,NY,2024-04-13,1,1,1,1,1,1,1,1,1,1,1,1
1471,5.3720316536646e-4,3.66988435297925e-4,OH,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1472,0.00209653478374358,3.77527314692525e-4,OH,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1473,1.2556032674104,0.3214017694302705,OH,2024-03-05,1,1,0,1,1,0,1,1,0,1,1,0
1474,0.0146395400704272,4.08102438234175e-4,OH,2024-03-06,1,1,1,1,1,1,1,1,0,1,1,0
1475,1.37330276817868,0.971464157012015,OH,2024-03-07,1,1,1,0,1,0,1,1,1,0,1,0
1476,0.0160699966622699,4.52848823860395e-4,OH,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1477,NA,NA,OH,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,8.9859129980959e-4,5.14253952641065e-4,OH,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1479,1.29296637587433,0.3235924266283215,OH,2024-03-11,1,1,1,0,1,0,1,1,1,0,1,0
1480,0.00380060247669486,5.95700099163225e-4,OH,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1481,0.0101267909657025,6.4528221328232e-4,OH,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1482,1.07708712142052,0.1902764608483735,OH,2024-03-14,1,1,0,1,1,0,1,1,0,1,1,0
1483,0.0107636521333895,7.65531972739545e-4,OH,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1484,0.00130992945714061,8.3781943263578e-4,OH,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1485,0.00149626623634545,9.1946950345535e-4,OH,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1486,0.0131618066833115,0.0010115704764866,OH,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1487,0.00153470456098127,0.00111534393837801,OH,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1488,0.0155219992556183,0.00123215897504307,OH,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1489,0.00837052938154734,0.001363547798598965,OH,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1490,0.00245723849533006,0.00151122288782213,OH,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1491,NA,NA,OH,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1492,NA,NA,OH,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1493,0.0124986201043668,0.002072200010242105,OH,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1494,0.0131295873363752,0.002306442208381125,OH,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1495,0.0138293413928756,0.002568953604197095,OH,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1496,0.885036811331612,0.2261436537417025,OH,2024-03-28,1,1,0,1,1,0,1,1,0,1,1,0
1497,1.20245544190867,0.3170400366287365,OH,2024-03-29,0,1,1,1,1,0,0,1,1,1,1,0
1498,0.0231601947189708,0.00356037123111647,OH,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1499,NA,NA,OH,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,NA,NA,OH,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501,NA,NA,OH,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1502,0.0644580393228623,0.0055191143658163,OH,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1503,0.00956951647295465,0.00615827285194235,OH,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1504,0.011421414987126,0.00687037592124955,OH,2024-04-05,1,1,1,1,1,1,1,1,0,1,1,0
1505,NA,NA,OH,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1506,0.0495583566321062,0.00854473735625735,OH,2024-04-07,1,1,1,1,1,1,1,1,0,1,1,0
1507,NA,NA,OH,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1508,0.88330634346237,0.4076120719755385,OH,2024-04-09,1,1,0,1,1,0,1,1,0,1,1,0
1509,NA,NA,OH,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1510,0.0203510563918981,0.01315355180189445,OH,2024-04-11,1,1,1,1,1,1,1,1,1,1,1,1
1511,0.159676582761241,0.01463142127423035,OH,2024-04-12,1,1,1,1,1,1,1,1,0,1,1,0
1512,0.0896139279648492,0.0162645195629802,OH,2024-04-13,1,1,1,1,1,1,1,1,1,1,1,1
1513,NA,NA,OK,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1514,4.9754861689376e-4,3.77527314692525e-4,OK,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1515,0.00498988782360585,3.9116782486765e-4,OK,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1516,0.00222461955879266,4.08102438234175e-4,OK,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1517,NA,NA,OK,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1518,6.232580607292e-4,4.52848823860395e-4,OK,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1519,6.2106602967885e-4,4.81280441872675e-4,OK,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1520,NA,NA,OK,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1521,1.22055370591119,0.318634932944452,OK,2024-03-11,1,1,0,1,1,0,1,1,0,1,1,0
1522,NA,NA,OK,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1523,NA,NA,OK,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1524,NA,NA,OK,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1525,NA,NA,OK,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
