...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1178,NA,NA,ND,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,NA,NA,ND,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,NA,NA,ND,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,NA,NA,ND,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,NA,NA,ND,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,0.329349733428668,0.23937783381439,ND,2024-05-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1186,NA,NA,ND,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,NA,NA,ND,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,NA,NA,ND,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1189,NA,NA,ND,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,NA,NA,ND,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,NA,NA,ND,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,NA,NA,ND,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,NA,NA,ND,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,NA,NA,ND,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,NA,NA,ND,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,NA,NA,ND,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,NA,NA,ND,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,NA,NA,ND,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,NA,NA,ND,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,NA,NA,ND,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,NA,NA,ND,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,NA,NA,ND,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,NA,NA,ND,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,NA,NA,ND,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,NA,NA,ND,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,NA,NA,ND,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,NA,NA,ND,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,NA,NA,ND,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,NA,NA,ND,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,NA,NA,ND,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,NA,NA,ND,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,NA,NA,ND,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,NA,NA,ND,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,NA,NA,ND,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,NA,NA,NE,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,NA,NA,NE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,NA,NA,NE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,NE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,NA,NA,NE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,NA,NA,NE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,NA,NA,NE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,NA,NA,NE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,NA,NA,NE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,NA,NA,NE,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,NA,NA,NH,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,NA,NA,NH,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,NA,NA,NH,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,NA,NA,NH,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,0.277087315676008,0.1962282618744375,NH,2024-05-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1266,NA,NA,NH,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,NA,NA,NH,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,NA,NA,NH,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,NA,NA,NH,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,NA,NA,NH,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,NA,NA,NH,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,NA,NA,NH,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,NA,NA,NH,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,NA,NA,NH,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,NA,NA,NH,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,NA,NA,NH,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,NA,NA,NH,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,NA,NA,NH,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,NA,NA,NH,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,NA,NA,NH,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,NA,NA,NH,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,NA,NA,NH,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,2.31895922330028,0.4924040020541115,NJ,2024-05-12,1,1,0,0,1,1,0,0,0,0,0,1,1,0
1304,2.79989690371717,0.361051727424515,NJ,2024-05-13,1,1,1,0,1,1,0,0,0,1,0,0,1,0
1305,2.52723607585642,0.2795586473383035,NJ,2024-05-14,0,1,1,1,1,1,0,0,0,1,0,1,1,0
1306,1.69785447469845,0.393268473754175,NJ,2024-05-15,1,1,0,1,0,1,1,0,0,0,0,0,1,0
1307,3.8082084794025,0.2649439728402015,NJ,2024-05-16,0,1,1,1,1,1,0,0,0,0,0,1,1,0
1308,2.85040629454013,0.40120651815293,NJ,2024-05-17,1,1,1,0,1,0,0,1,0,1,0,0,0,0
1309,1.32434659848621,0.3819597997972875,NJ,2024-05-18,1,1,1,1,0,1,1,0,1,1,1,0,1,0
1310,NA,NA,NJ,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1311,1.60936768137044,0.320067280294051,NJ,2024-05-20,1,1,1,1,1,1,1,0,0,0,0,0,1,0
1312,1.55879454648055,0.271446342525274,NJ,2024-05-21,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1313,3.25468115471315,0.3488055778455125,NJ,2024-05-22,0,1,1,0,0,1,0,0,0,0,0,1,1,0
1314,1.80908295262147,0.354213670264951,NJ,2024-05-23,1,1,0,1,1,1,1,0,0,0,0,1,1,0
1315,2.42685117101071,0.414262524107229,NJ,2024-05-24,0,1,1,1,1,0,1,0,0,1,0,1,0,0
1316,2.78700285634561,0.348928579305189,NJ,2024-05-25,1,0,1,1,0,1,1,0,0,1,0,0,1,0
1317,3.2102660606515,0.387616236701878,NJ,2024-05-26,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1318,1.61521727352543,0.412645275873326,NJ,2024-05-27,1,1,1,0,0,1,0,0,1,0,0,0,1,0
1319,3.00214248795618,0.319539042576351,NJ,2024-05-28,1,1,1,1,1,1,0,0,0,1,0,1,1,0
1320,2.9849512574022,0.4148334063586625,NJ,2024-05-29,1,1,1,1,0,0,0,0,0,1,0,0,0,0
1321,3.28970440677231,0.355680039132153,NJ,2024-05-30,0,0,1,0,1,1,0,0,1,0,0,1,1,0
1322,2.01769092278259,0.3646166585438625,NJ,2024-05-31,0,1,1,1,1,1,0,0,0,1,0,0,1,0
1323,1.62066447979755,0.360665544615346,NJ,2024-06-01,1,1,1,1,1,1,0,0,0,1,0,1,1,1
1324,2.42443052706241,0.384476658797932,NJ,2024-06-02,1,1,1,0,1,0,0,0,1,1,0,1,0,0
1325,2.61269680278468,0.418498995537764,NJ,2024-06-03,1,1,1,0,0,1,1,1,0,1,0,0,1,1
1326,1.56285998329414,0.485304359359132,NJ,2024-06-04,0,1,1,1,1,0,0,0,0,1,1,1,0,0
1327,1.26314128064807,0.336275973657048,NJ,2024-06-05,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1328,4.77263066128274,0.399100934236665,NJ,2024-06-06,0,1,1,0,1,1,0,0,1,0,1,1,1,0
1329,4.14501416519566,0.4061529892762145,NJ,2024-06-07,0,1,1,1,1,1,0,0,0,0,0,0,1,0
1330,1.61066012376781,0.3742224696152065,NJ,2024-06-08,1,1,0,0,1,1,1,0,1,0,0,1,1,0
1331,5.90834296410188,0.433844821318772,NJ,2024-06-09,0,0,1,1,1,1,0,0,0,0,0,1,1,0
1332,5.34131081154496,0.4194973394881815,NJ,2024-06-10,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1333,4.70591262266345,0.3837614198203965,NJ,2024-06-11,0,1,1,0,1,1,0,0,1,0,0,1,1,0
1334,10.4061906683732,0.415674750273441,NJ,2024-06-12,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1335,8.31814347255688,0.472378982189272,NJ,2024-06-13,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1336,6.10925361162445,0.414539936864004,NJ,2024-06-14,1,0,1,0,1,0,0,0,0,0,1,1,0,0
1337,4.21457107414966,0.365015883769066,NJ,2024-06-15,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1338,3.7624588438068,0.4021890558066595,NJ,2024-06-16,1,0,1,0,1,0,0,0,0,1,0,1,0,0
1339,8.99942030925706,0.4385333314616545,NJ,2024-06-17,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1340,8.72675295359168,0.425682438581474,NJ,2024-06-18,0,1,1,0,1,0,0,1,0,0,0,1,0,0
1341,1.71345666397294,0.379038697641874,NJ,2024-06-19,1,1,1,1,1,1,0,1,0,0,0,1,1,0
1342,8.40601053962097,0.41598981411707753,NJ,2024-06-20,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1343,10.5532298988168,0.445832664587182,NJ,2024-06-21,0,0,1,1,1,0,0,0,0,0,0,1,0,0
1344,4.79120986292853,0.4835813907758805,NJ,2024-06-22,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1345,1.20921383831035,0.405424350398947,NM,2024-05-12,1,1,1,1,0,1,1,0,0,1,1,1,1,1
1346,0.303543607019379,0.275756536473943,NM,2024-05-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1347,1.55347656765553,0.1761007031934855,NM,2024-05-14,0,1,1,1,1,1,0,0,0,1,0,1,1,0
1348,0.883545459666073,0.3160376254647115,NM,2024-05-15,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1349,1.07997154388825,0.227196468127173,NM,2024-05-16,1,1,1,1,1,1,0,0,1,1,0,1,1,0
1350,1.22108981065442,0.2066854157524795,NM,2024-05-17,1,1,1,1,1,1,0,0,1,1,0,1,1,0
1351,0.299775034735901,0.2173779796730515,NM,2024-05-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1352,0.911395406970588,0.4363348076641615,NM,2024-05-19,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1353,1.78850798950377,0.298517713742159,NM,2024-05-20,0,1,1,1,1,1,0,0,1,1,1,1,1,0
1354,0.532923857997152,0.267977855890232,NM,2024-05-21,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1355,0.6387101712533,0.3345865942591115,NM,2024-05-22,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1356,1.55557857984647,0.380059066217972,NM,2024-05-23,0,1,1,1,1,1,1,0,1,1,0,0,1,0
1357,3.17429642220631,0.308958736440491,NM,2024-05-24,0,1,1,1,1,1,0,0,0,1,1,1,1,0
1358,1.59449346433996,0.2967487747427785,NM,2024-05-25,0,1,1,1,1,1,0,1,0,1,0,1,1,0
1359,1.006153842121,0.308404641914266,NM,2024-05-26,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1360,1.04435165730964,0.296286414412116,NM,2024-05-27,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1361,1.42243858342116,0.368054133664427,NM,2024-05-28,0,0,1,1,1,1,1,0,0,1,0,1,1,0
1362,1.41587786084776,0.335304821530547,NM,2024-05-29,1,1,1,1,1,1,0,0,0,1,1,1,1,0
1363,0.780709425696732,0.300615568610409,NM,2024-05-30,1,1,1,1,1,1,1,0,0,1,0,1,1,0
1364,2.66729399434612,0.3981261378701215,NM,2024-05-31,0,0,1,1,1,1,1,0,0,1,0,1,1,0
1365,2.21343166689498,0.4554073474690325,NM,2024-06-01,0,0,1,1,1,1,1,1,0,1,0,1,1,0
1366,1.26169924686247,0.362657847250185,NM,2024-06-02,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1367,3.3258916208983,0.443725119045887,NM,2024-06-03,0,1,1,0,1,1,0,0,0,1,1,1,1,0
1368,2.8822467702847,0.4549110693147755,NM,2024-06-04,0,0,1,1,1,0,0,0,0,1,0,1,0,0
1369,1.19399502747937,0.3786223234251065,NM,2024-06-05,1,1,1,1,1,1,0,0,0,0,0,1,1,0
1370,2.50443325546508,0.464433245157854,NM,2024-06-06,0,1,1,1,1,0,0,0,0,1,0,1,0,0
1371,0.612421732361682,0.440249983260243,NM,2024-06-07,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1372,0.29172026826419,0.2300570702815525,NM,2024-06-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1373,0.535345351716103,0.3448077914123505,NM,2024-06-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1374,3.96681877725671,0.4963086214803655,NM,2024-06-10,0,0,1,1,1,0,0,0,0,1,0,1,0,0
1375,1.41381690349511,0.47718261942873,NM,2024-06-11,1,1,1,1,1,1,0,0,1,1,0,1,1,0
1376,1.38248075422332,0.4312447270173275,NM,2024-06-12,0,0,1,1,1,1,1,0,0,1,1,1,1,0
1377,2.74070561538443,0.4185646618322055,NM,2024-06-13,0,0,1,1,1,1,0,0,0,0,1,1,1,0
1378,1.53029895160062,0.420967090150974,NM,2024-06-14,0,1,1,1,1,1,0,1,0,1,0,1,1,1
1379,0.823661459662434,0.3292223790923175,NM,2024-06-15,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1380,2.58049688627893,0.515416803461825,NM,2024-06-16,0,1,1,1,1,0,0,0,0,1,0,1,0,0
1381,3.83052406747241,0.4450223176467135,NM,2024-06-17,0,1,1,1,1,1,0,0,0,1,0,1,1,0
1382,NA,NA,NM,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1383,2.39060074222199,0.4976997732980435,NM,2024-06-19,0,1,1,1,1,1,0,0,1,1,1,1,1,0
1384,1.51491806426645,0.436338212341875,NM,2024-06-20,0,1,1,0,1,1,1,0,0,1,0,1,1,0
1385,0.763216637521721,0.54911137635447,NM,2024-06-21,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1386,2.44310014273632,0.508890262578685,NM,2024-06-22,0,1,1,1,1,1,0,0,0,1,0,1,1,0
1387,0.862924237380281,0.602363859878715,NV,2024-05-12,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1388,0.237407184270345,0.1664654905768815,NV,2024-05-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1389,NA,NA,NV,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1390,NA,NA,NV,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1391,NA,NA,NV,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1392,NA,NA,NV,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1393,NA,NA,NV,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,NA,NA,NV,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,0.33342645858031,0.23937783381439,NV,2024-05-20,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1396,0.766238430042634,0.527395339350505,NV,2024-05-21,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1397,NA,NA,NV,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,NA,NA,NV,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1399,NA,NA,NV,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1400,NA,NA,NV,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,NA,NA,NV,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,NA,NA,NV,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,NA,NA,NV,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,NA,NA,NV,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,NA,NA,NV,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,0.49658839264158,0.3660146991248705,NV,2024-05-31,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1407,NA,NA,NV,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,NA,NA,NV,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
