...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X23A_95_CI
1188,NA,NA,ND,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1189,NA,NA,ND,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,NA,NA,ND,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,0.178023154709784,0.128436079727243,ND,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1193,0.691936908142827,0.492709255048904,ND,2023-05-23,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1194,NA,NA,ND,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,NA,NA,ND,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,NA,NA,ND,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,NA,NA,ND,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,NA,NA,ND,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,NA,NA,ND,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,NA,NA,ND,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,NA,NA,ND,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,NA,NA,ND,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,NA,NA,ND,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,NA,NA,ND,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,0.360535490067653,0.254136514971439,ND,2023-06-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1208,NA,NA,ND,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,NA,NA,ND,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,NA,NA,ND,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,NA,NA,ND,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,NA,NA,ND,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,NA,NA,ND,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,NA,NA,ND,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,NA,NA,ND,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,NA,NA,ND,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,NA,NA,ND,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,0.0768790108901986,0.0551867868729065,NE,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1220,NA,NA,NE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,0.910376886567957,0.64526202161924,NE,2023-05-09,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1222,NA,NA,NE,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2023-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,NA,NA,NE,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,NA,NA,NE,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,NE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,NA,NA,NE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,0.176849852427636,0.128436079727243,NE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1235,NA,NA,NE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,0.900657717964246,0.631412480846965,NE,2023-05-24,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1237,NA,NA,NE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,NA,NA,NE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,NA,NA,NE,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,NA,NA,NE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,NA,NA,NE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,NA,NA,NE,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,0.630734168288041,0.3478728970916315,NH,2023-05-07,1,1,1,0,1,1,1,1,0,1,0,1,1,0
1262,NA,NA,NH,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,1.07135251716339,0.756198625644615,NH,2023-05-09,1,1,1,1,1,0,1,1,1,1,1,1,0,0
1264,NA,NA,NH,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,0.0969911783459925,0.069874460004544,NH,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1266,NA,NA,NH,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,NA,NA,NH,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,NA,NA,NH,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,NA,NA,NH,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,NA,NA,NH,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,0.187694112732099,0.128436079727243,NH,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1277,0.200361449882166,0.135208444553061,NH,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1278,NA,NA,NH,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,NA,NA,NH,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,NA,NA,NH,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,NA,NA,NH,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,0.274433430783427,0.198063419304487,NH,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1286,NA,NA,NH,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,0.404092634642587,0.298890217968936,NH,2023-06-02,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1288,NA,NA,NH,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,0.631084656177652,0.448033338005187,NH,2023-06-05,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1291,NA,NA,NH,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,NA,NA,NH,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,0.416970488374229,0.302106365917428,NH,2023-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1296,NA,NA,NH,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,NA,NA,NH,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,0.476511863341022,0.336592489649375,NH,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1300,NA,NA,NH,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,0.941195072939752,0.2711915578818445,NJ,2023-05-07,1,1,1,1,1,0,1,1,1,1,0,1,0,0
1304,3.9021470445029,0.366704377350908,NJ,2023-05-08,0,0,1,1,1,0,0,0,1,1,0,0,0,0
1305,4.00673838482231,0.4817210384159615,NJ,2023-05-09,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1306,6.44647031682592,0.406146075293695,NJ,2023-05-10,0,0,1,0,1,1,0,0,0,1,0,0,1,0
1307,0.894944336700524,0.2665094459157795,NJ,2023-05-11,1,1,1,1,1,0,1,1,1,1,0,1,0,1
1308,1.96985875224186,0.373048272829835,NJ,2023-05-12,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1309,0.551951766415442,0.209797065536896,NJ,2023-05-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1310,0.832094834290751,0.593132984006505,NJ,2023-05-14,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1311,NA,NA,NJ,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1312,0.559481213954993,0.3321547520324475,NJ,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1313,3.18840514305729,0.328601340415521,NJ,2023-05-17,1,1,1,0,0,1,1,1,0,1,0,0,1,0
1314,1.62666393428039,0.3655407631162955,NJ,2023-05-18,0,1,1,1,1,1,0,0,0,1,1,0,1,1
1315,2.2940522950283,0.3594204022132715,NJ,2023-05-19,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1316,1.81400968020168,0.368361772667443,NJ,2023-05-20,1,1,1,0,1,1,1,1,0,1,0,0,1,0
1317,2.07699134460832,0.427600563278489,NJ,2023-05-21,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1318,2.52622318345785,0.4004832392284155,NJ,2023-05-22,0,1,1,0,1,1,0,0,0,1,0,1,0,0
1319,2.36165458902001,0.4878300094038715,NJ,2023-05-23,0,1,1,1,0,0,0,0,1,1,0,0,0,0
1320,0.626829430724461,0.3773822391801175,NJ,2023-05-24,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1321,1.50595247388746,0.420487211794654,NJ,2023-05-25,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1322,1.21381204033616,0.269890694761104,NJ,2023-05-26,1,0,1,1,1,1,1,1,0,1,1,0,1,0
1323,2.63060088002416,0.554113940311635,NJ,2023-05-27,0,1,1,0,1,1,0,0,1,1,1,1,1,0
1324,0.54974711706526,0.3642767355589845,NJ,2023-05-28,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1325,1.75103310970725,0.50410220078422,NJ,2023-05-29,0,1,1,1,1,1,1,0,0,1,1,1,1,0
1326,1.32060105224638,0.516665187391565,NJ,2023-05-30,0,1,1,1,1,1,0,0,1,1,1,1,1,0
1327,4.25506310292281,0.473992003407844,NJ,2023-05-31,0,0,1,0,1,0,0,0,0,1,1,1,0,0
1328,1.22684209220747,0.353348652998609,NJ,2023-06-01,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1329,3.55232085368779,0.243017509552891,NJ,2023-06-02,1,0,1,1,1,1,0,1,0,1,0,1,1,0
1330,1.08258137908982,0.514054186544,NJ,2023-06-03,1,1,1,1,1,0,1,1,0,1,1,1,0,0
1331,1.75273397347871,0.443630824984255,NJ,2023-06-04,1,1,1,1,0,1,0,1,0,1,0,0,1,0
1332,2.23474600024406,0.3948159698149425,NJ,2023-06-05,1,0,1,1,1,0,1,1,0,1,0,0,0,1
1333,1.10400454672038,0.4083861443907445,NJ,2023-06-06,0,1,1,1,1,1,1,0,0,1,1,1,1,0
1334,1.26962095966257,0.494850982995473,NJ,2023-06-07,0,1,1,1,0,1,1,0,0,1,1,0,1,0
1335,1.75527265638624,0.349029531912393,NJ,2023-06-08,1,1,1,0,0,1,1,1,0,1,0,1,1,0
1336,0.563655737505595,0.329528278009322,NJ,2023-06-09,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1337,0.888470519223903,0.367384153149592,NJ,2023-06-10,1,1,1,0,1,1,1,1,1,1,0,0,1,1
1338,0.705828200627267,0.296996424648947,NJ,2023-06-11,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1339,0.917982413908265,0.64688078931533,NJ,2023-06-12,1,1,0,1,1,1,1,1,1,0,1,0,1,1
1340,0.408737435311944,0.300698617911625,NJ,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1341,0.917777346560161,0.417180681426154,NJ,2023-06-14,1,1,1,1,1,0,1,1,0,1,1,1,0,0
1342,2.56711492233708,0.4882504121068015,NJ,2023-06-15,0,1,1,0,0,1,0,0,0,1,1,0,1,0
1343,1.08455630226297,0.333769139823312,NJ,2023-06-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1344,NA,NA,NJ,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1345,0.237622635043908,0.0551867868729065,NM,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1346,1.04052415656454,0.133146686542477,NM,2023-05-08,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1347,2.01448967682,0.1107319930417975,NM,2023-05-09,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1348,1.70166001815337,0.29403718971658,NM,2023-05-10,1,1,1,0,1,1,1,1,1,0,0,0,1,0
1349,1.35097212542174,0.190823015770861,NM,2023-05-11,0,1,1,1,1,1,1,0,0,1,1,0,1,0
1350,1.32374895673749,0.1911671622740715,NM,2023-05-12,1,1,1,0,1,1,1,1,0,1,1,0,1,1
1351,0.337729738474574,0.0784458747031775,NM,2023-05-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1352,1.37136133174251,0.18317573020989,NM,2023-05-14,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1353,0.952569025943141,0.250467709053956,NM,2023-05-15,1,1,1,0,1,1,1,1,0,1,0,1,1,0
1354,0.955888138066219,0.2445491663758085,NM,2023-05-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1355,1.05422052547603,0.2301294132707765,NM,2023-05-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1356,3.2111417323036,0.163575569938573,NM,2023-05-18,1,0,1,1,1,1,0,1,0,1,0,1,1,1
1357,2.24090062893139,0.2240988667535455,NM,2023-05-19,0,0,1,0,1,1,0,0,1,1,0,0,1,1
1358,1.26050790047881,0.3401170305069735,NM,2023-05-20,0,1,1,1,0,1,1,0,0,1,0,0,1,0
1359,1.20850962215105,0.1219115818972995,NM,2023-05-21,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1360,0.796199842375645,0.2889149272830635,NM,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1361,0.991282322690574,0.368080971934749,NM,2023-05-23,0,1,1,1,1,1,1,0,1,1,0,1,1,0
1362,1.3535806981702,0.2032820936189325,NM,2023-05-24,1,0,1,1,1,1,0,1,0,1,0,0,1,0
1363,0.988381639976017,0.149493881308141,NM,2023-05-25,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1364,1.12359373833809,0.2247357472288815,NM,2023-05-26,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1365,0.440401937462092,0.3061267100177895,NM,2023-05-27,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1366,1.08877357417849,0.1727398248507215,NM,2023-05-28,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1367,0.414543828462748,0.3030796136732855,NM,2023-05-29,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1368,1.12689925878878,0.537121160013315,NM,2023-05-30,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1369,0.570958829179177,0.4032563629581055,NM,2023-05-31,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1370,0.927310000886125,0.65774373820345,NM,2023-06-01,0,1,1,1,1,1,1,0,1,1,1,1,1,0
1371,0.927508616061119,0.257451073962732,NM,2023-06-02,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1372,1.07925713450154,0.52011750219904,NM,2023-06-03,1,1,1,1,0,1,1,1,0,0,0,0,1,1
1373,0.723718102545961,0.406104830377397,NM,2023-06-04,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1374,1.63627658887538,0.3302193317889435,NM,2023-06-05,1,1,1,0,1,0,0,1,0,1,0,1,0,0
1375,2.25429590956752,0.2887971353540135,NM,2023-06-06,1,0,1,1,1,1,0,1,0,1,0,1,1,0
1376,0.592696978121283,0.353213672453101,NM,2023-06-07,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1377,0.38984426004518,0.2741324241098395,NM,2023-06-08,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1378,1.38846581101685,0.322752499429277,NM,2023-06-09,1,0,1,1,1,1,0,1,0,1,1,0,1,0
1379,0.62311222642264,0.3655112365887975,NM,2023-06-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1380,0.640670979654254,0.3700530739858865,NM,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1381,1.00499173538366,0.355025734709074,NM,2023-06-12,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1382,0.82195182669261,0.418507222051313,NM,2023-06-13,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1383,1.76970253493776,0.336592489649375,NM,2023-06-14,1,0,1,1,1,1,0,1,0,1,1,0,1,0
1384,0.900763921082222,0.3680537185960635,NM,2023-06-15,1,1,1,0,1,1,1,1,0,1,0,0,1,0
1385,1.1411339330548,0.383070886081227,NM,2023-06-16,1,0,1,1,1,1,0,1,0,1,0,1,1,1
1386,0.522802806762695,0.368510370732811,NM,2023-06-17,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1387,2.46972393482577,0.494215952200994,NV,2023-05-07,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1388,0.557994261271052,0.207725571601073,NV,2023-05-08,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1389,0.845541965337666,0.1934850482601885,NV,2023-05-09,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1390,0.925522103254255,0.223125356385281,NV,2023-05-10,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1391,0.975461877748899,0.1491594846708735,NV,2023-05-11,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1392,0.32274808933537,0.074052730903406,NV,2023-05-12,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1393,0.111965932197528,0.0784458747031775,NV,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1394,NA,NA,NV,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,0.502410341503673,0.250467709053956,NV,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1396,3.19474490438201,0.54367592869221,NV,2023-05-16,0,1,0,0,1,1,0,0,0,0,0,1,1,0
1397,1.39494233638637,0.0982742525647005,NV,2023-05-17,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1398,1.09248953258082,0.1038181749806335,NV,2023-05-18,1,1,1,1,1,1,0,1,0,1,0,0,1,0
1399,0.144176498689004,0.1096041144295815,NV,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1400,1.31905423450187,0.61470427323346,NV,2023-05-20,1,1,0,1,1,1,0,1,0,0,0,1,1,1
1401,0.499279006075402,0.318648493517353,NV,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1402,1.82034402607834,0.433916855928529,NV,2023-05-22,1,1,1,1,1,0,1,1,1,1,1,0,0,0
1403,NA,NA,NV,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,NA,NA,NV,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,0.894344810040113,0.625951689155285,NV,2023-05-25,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1406,NA,NA,NV,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407,NA,NA,NV,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,NA,NA,NV,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,NA,NA,NV,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,0.834781130628884,0.2741287932963845,NV,2023-05-30,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1411,0.283341901422915,0.198063419304487,NV,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1412,0.971835076900564,0.3355476982394325,NV,2023-06-01,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1413,NA,NA,NV,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,0.31612950948156,0.2252802303131165,NV,2023-06-03,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1415,0.505182342174885,0.360832280603911,NV,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1416,2.84274925916989,0.461315405585869,NV,2023-06-05,0,1,1,0,1,0,0,0,0,1,0,1,0,0
1417,1.15470647047447,0.3813967325231605,NV,2023-06-06,1,1,1,0,1,1,1,1,1,1,0,0,1,0
1418,0.382610996080883,0.2640669831018375,NV,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1419,1.8738694481415,0.3985594801590865,NV,2023-06-08,1,0,1,0,1,1,1,1,0,1,0,0,1,1
1420,1.54623253876815,0.3819792434112775,NV,2023-06-09,1,1,1,0,1,1,1,1,0,1,0,0,1,0
