"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24E_50_CI","X24G_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24E_95_CI","X24G_95_CI","other_95_CI","X24A_95_CI"
"1155",NA,NA,"NC",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156",NA,NA,"NC",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157",3.29458274187873,0.856501845550579,"NC",2024-07-22,1,0,1,1,1,1,0,0,0,1,1,1,1,0
"1158",1.25414771156869,0.834982579958495,"NC",2024-07-23,0,1,1,1,1,1,1,0,0,1,0,0,1,1
"1159",3.08586085278411,0.838241279978343,"NC",2024-07-24,1,1,1,1,0,1,0,0,1,1,0,0,1,0
"1160",4.49415524498369,0.810739108858333,"NC",2024-07-25,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"1161",1.01299565438541,0.794159005405082,"NC",2024-07-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1162",0.613425824174515,0.860653920164198,"NC",2024-07-27,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"1163",NA,NA,"NC",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164",2.7808426622189,0.841137760979302,"NC",2024-07-29,0,1,1,0,1,1,0,0,0,1,0,1,1,0
"1165",4.35570710310308,0.891346746923627,"NC",2024-07-30,0,0,1,0,1,1,0,0,0,1,0,1,1,0
"1166",2.9267084607761,0.848057975355603,"NC",2024-07-31,1,0,1,1,0,1,0,1,0,1,0,0,1,0
"1167",3.9111904558445,0.779427001907277,"NC",2024-08-01,0,0,1,0,0,1,1,0,0,0,0,0,1,0
"1168",2.21408370925123,0.839275193408082,"NC",2024-08-02,1,0,1,1,1,1,0,1,0,0,1,0,1,0
"1169",NA,NA,"NC",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170",NA,NA,"NC",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171",5.51115252118802,0.836386222807527,"NC",2024-08-05,1,0,1,1,1,1,0,0,0,1,0,0,1,0
"1172",5.55963568907551,0.896009996758272,"NC",2024-08-06,0,1,1,0,0,1,0,0,0,1,0,0,1,0
"1173",4.70877137454353,0.944088785856373,"NC",2024-08-07,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"1174",2.86899383504251,0.883536710557456,"NC",2024-08-08,1,1,1,1,1,1,0,1,0,1,0,0,1,0
"1175",1.26938550213739,0.734551148258846,"NC",2024-08-09,1,0,1,1,1,1,1,0,0,1,0,0,1,1
"1176",0.70015910345151,0.994652175860065,"NC",2024-08-10,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"1177",NA,NA,"ND",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178",NA,NA,"ND",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179",NA,NA,"ND",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180",0.654244171220047,0.924855769864003,"ND",2024-07-03,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"1181",NA,NA,"ND",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182",NA,NA,"ND",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183",NA,NA,"ND",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184",NA,NA,"ND",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185",NA,NA,"ND",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186",NA,NA,"ND",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187",0.551550346308067,0.764586624607538,"ND",2024-07-10,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"1188",NA,NA,"ND",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189",NA,NA,"ND",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190",NA,NA,"ND",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191",NA,NA,"ND",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192",1.7651799921088,0.682612185216552,"ND",2024-07-15,1,0,1,1,1,1,1,0,0,1,1,0,1,1
"1193",NA,NA,"ND",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194",0.598456571629621,0.866319808212487,"ND",2024-07-17,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"1195",0.607467799028853,0.851052271699557,"ND",2024-07-18,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"1196",NA,NA,"ND",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197",NA,NA,"ND",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198",NA,NA,"ND",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199",0.635759876730168,0.897409871345211,"ND",2024-07-22,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1200",NA,NA,"ND",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201",NA,NA,"ND",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202",NA,NA,"ND",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203",NA,NA,"ND",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204",NA,NA,"ND",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205",NA,NA,"ND",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206",NA,NA,"ND",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207",NA,NA,"ND",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208",0.475465543487745,0.652068884842591,"ND",2024-07-31,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1209",0.461066091697236,0.637092489496965,"ND",2024-08-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1210",NA,NA,"ND",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211",NA,NA,"ND",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",NA,NA,"ND",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213",0.779819850780204,0.831180106425354,"ND",2024-08-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1214",0.668697264073257,0.952038075562149,"ND",2024-08-06,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"1215",0.40231879760067,0.54718301174511,"ND",2024-08-07,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"1216",0.398403108938877,0.53233213635108,"ND",2024-08-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1217",NA,NA,"ND",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218",NA,NA,"ND",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219",NA,NA,"NE",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220",0.660022789248328,0.93691452736352,"NE",2024-07-01,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"1221",NA,NA,"NE",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222",NA,NA,"NE",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",NA,NA,"NE",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224",NA,NA,"NE",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225",NA,NA,"NE",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226",NA,NA,"NE",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227",NA,NA,"NE",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228",NA,NA,"NE",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229",NA,NA,"NE",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230",NA,NA,"NE",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231",NA,NA,"NE",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232",NA,NA,"NE",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233",NA,NA,"NE",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",NA,NA,"NE",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235",NA,NA,"NE",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236",NA,NA,"NE",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237",NA,NA,"NE",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238",NA,NA,"NE",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239",NA,NA,"NE",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240",NA,NA,"NE",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241",NA,NA,"NE",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",NA,NA,"NE",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",NA,NA,"NE",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",NA,NA,"NE",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245",NA,NA,"NE",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246",NA,NA,"NE",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247",NA,NA,"NE",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248",NA,NA,"NE",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249",NA,NA,"NE",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250",NA,NA,"NE",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251",NA,NA,"NE",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252",NA,NA,"NE",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253",0.611978433126066,0.875405153642542,"NE",2024-08-03,1,1,1,1,0,1,1,1,1,1,0,0,1,1
"1254",NA,NA,"NE",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255",NA,NA,"NE",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256",NA,NA,"NE",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257",NA,NA,"NE",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258",NA,NA,"NE",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259",NA,NA,"NE",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260",NA,NA,"NE",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261",NA,NA,"NH",2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262",NA,NA,"NH",2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263",NA,NA,"NH",2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264",NA,NA,"NH",2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265",NA,NA,"NH",2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266",NA,NA,"NH",2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",NA,NA,"NH",2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268",NA,NA,"NH",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269",NA,NA,"NH",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270",NA,NA,"NH",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271",NA,NA,"NH",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272",NA,NA,"NH",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273",NA,NA,"NH",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274",NA,NA,"NH",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275",NA,NA,"NH",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276",NA,NA,"NH",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277",NA,NA,"NH",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278",NA,NA,"NH",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279",NA,NA,"NH",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280",NA,NA,"NH",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281",NA,NA,"NH",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",NA,NA,"NH",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283",NA,NA,"NH",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284",NA,NA,"NH",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285",NA,NA,"NH",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286",NA,NA,"NH",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",NA,NA,"NH",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288",NA,NA,"NH",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",NA,NA,"NH",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290",NA,NA,"NH",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291",NA,NA,"NH",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292",NA,NA,"NH",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293",NA,NA,"NH",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294",NA,NA,"NH",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295",NA,NA,"NH",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",NA,NA,"NH",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",NA,NA,"NH",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298",NA,NA,"NH",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",NA,NA,"NH",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300",NA,NA,"NH",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301",NA,NA,"NH",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302",NA,NA,"NH",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303",1.44206429902472,0.760702793214808,"NJ",2024-06-30,1,1,1,1,1,1,1,0,0,0,0,0,0,1
"1304",3.28235178568789,0.769492223389508,"NJ",2024-07-01,0,1,1,1,1,1,0,0,0,1,0,1,1,0
"1305",3.24698937839214,0.808728496807078,"NJ",2024-07-02,1,0,1,0,1,1,1,1,0,1,0,0,1,0
"1306",2.09752696555985,0.774018990457806,"NJ",2024-07-03,0,1,1,1,1,1,1,0,0,0,0,0,1,0
"1307",0.658138095127192,0.919129892957057,"NJ",2024-07-04,1,1,1,1,0,1,1,0,1,1,1,0,1,1
"1308",2.40598589204901,0.791384487324748,"NJ",2024-07-05,1,1,1,0,1,1,1,0,0,1,0,0,1,0
"1309",2.18952786763155,0.803082275207894,"NJ",2024-07-06,1,1,1,1,0,1,1,0,0,1,1,0,1,1
"1310",1.37411817886989,0.773653932293068,"NJ",2024-07-07,1,1,1,1,1,1,1,0,0,1,0,0,1,0
"1311",10.716513557131,0.778852321673803,"NJ",2024-07-08,0,0,1,1,0,1,0,0,0,0,0,1,0,0
"1312",6.18078950120595,0.791418562551678,"NJ",2024-07-09,1,0,1,1,1,0,0,1,0,1,0,0,0,0
"1313",3.64764875005286,0.8066993067696,"NJ",2024-07-10,0,1,1,0,1,1,1,0,0,1,0,0,1,0
"1314",6.48447019178983,0.785297887821432,"NJ",2024-07-11,0,0,1,1,0,1,0,0,0,0,0,0,1,0
"1315",4.02468307720252,0.78309331136979,"NJ",2024-07-12,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"1316",2.13337035499059,0.845444006384677,"NJ",2024-07-13,1,0,0,1,1,1,1,0,0,0,0,0,1,0
"1317",2.72258994811755,0.752897747975053,"NJ",2024-07-14,1,0,1,1,0,1,1,0,0,1,0,0,1,0
"1318",6.56192247273494,0.812057013528476,"NJ",2024-07-15,0,0,1,1,1,1,0,0,0,1,0,0,0,0
"1319",1.52830683114212,0.828948337378052,"NJ",2024-07-16,1,1,1,1,0,1,1,0,0,1,0,0,1,1
"1320",3.24733772563067,0.833616390688256,"NJ",2024-07-17,0,0,1,1,0,1,1,0,0,1,0,0,1,1
"1321",2.31227015781251,0.80328669819506,"NJ",2024-07-18,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"1322",2.38156870170745,0.802253893357384,"NJ",2024-07-19,1,1,1,1,1,1,0,1,0,0,0,0,1,0
"1323",4.94967716205888,0.838417990244198,"NJ",2024-07-20,0,0,1,1,1,1,0,0,0,1,0,0,0,0
"1324",6.7632008903883,0.813439827127274,"NJ",2024-07-21,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"1325",5.32553508240674,0.837457476696029,"NJ",2024-07-22,1,0,1,1,0,1,0,0,0,1,0,0,1,0
"1326",7.35664927131746,0.843214894593648,"NJ",2024-07-23,1,0,1,0,1,0,0,0,1,1,0,0,0,0
"1327",12.1143885929666,0.821266937378029,"NJ",2024-07-24,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"1328",8.24165817456099,0.818047397552114,"NJ",2024-07-25,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"1329",7.32383680225697,0.799456883576956,"NJ",2024-07-26,0,0,1,0,1,1,0,0,0,1,0,1,1,0
"1330",7.11082729174523,0.847479239787207,"NJ",2024-07-27,1,0,1,0,1,1,0,0,1,1,0,0,1,0
"1331",4.08700913225323,0.817127043536735,"NJ",2024-07-28,1,0,1,1,1,1,0,0,0,1,0,1,1,0
"1332",7.96654209971406,0.831559060281897,"NJ",2024-07-29,0,0,1,1,1,1,0,0,0,1,0,1,1,0
"1333",9.52971142727605,0.834408983637603,"NJ",2024-07-30,1,0,1,0,1,1,0,0,0,1,0,0,1,0
"1334",6.04302379977782,0.826009084400148,"NJ",2024-07-31,1,0,1,0,1,1,0,0,0,0,0,0,1,0
"1335",11.6375119086536,0.853937858775559,"NJ",2024-08-01,1,0,1,1,1,1,0,0,0,1,0,0,1,0
"1336",9.74302289274518,0.873475200491725,"NJ",2024-08-02,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"1337",4.49134848920895,0.847128120873562,"NJ",2024-08-03,1,0,1,1,1,0,0,0,0,1,0,0,0,0
"1338",7.56262522596343,0.902547047636335,"NJ",2024-08-04,1,0,0,0,1,1,0,1,0,1,0,0,1,0
"1339",13.0403959304623,0.87378863494453,"NJ",2024-08-05,0,0,1,0,0,1,0,0,0,0,0,1,1,0
"1340",13.0564738399836,0.818970177385552,"NJ",2024-08-06,1,0,1,1,0,1,0,0,0,1,0,1,1,0
"1341",9.98783373484006,0.857723234534869,"NJ",2024-08-07,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"1342",4.71861724288367,0.827642008872025,"NJ",2024-08-08,1,0,1,1,1,1,0,1,0,1,0,0,1,0
"1343",4.56027453511336,0.840037356932712,"NJ",2024-08-09,0,0,1,1,1,0,0,0,0,1,0,1,0,0
"1344",2.36158282921745,0.915594746755229,"NJ",2024-08-10,1,1,1,0,1,1,0,0,0,1,0,1,1,0
"1345",1.14245894267506,0.798049234324783,"NM",2024-06-30,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"1346",2.0391282760262,0.735835758725228,"NM",2024-07-01,1,0,1,1,1,1,1,0,0,1,1,0,1,0
"1347",1.70507362807769,0.87607409315603,"NM",2024-07-02,1,1,0,1,0,1,1,0,0,0,1,0,1,1
"1348",3.68224684406623,0.746674858017231,"NM",2024-07-03,0,1,1,1,0,1,0,0,0,1,0,0,1,0
"1349",0.987707243986269,0.720639327123313,"NM",2024-07-04,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"1350",1.6276096175287,0.708513355085941,"NM",2024-07-05,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"1351",1.36016645664334,0.72541866245175,"NM",2024-07-06,1,0,1,1,1,1,1,0,0,1,1,0,1,0
"1352",0.752362697115454,0.793174238263155,"NM",2024-07-07,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1353",0.639001746797168,0.812613217230734,"NM",2024-07-08,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"1354",0.937877911860897,0.768412241564555,"NM",2024-07-09,1,1,1,1,1,1,1,0,0,1,0,0,1,0
"1355",0.723217169363114,0.79511428258069,"NM",2024-07-10,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1356",1.82653325622242,0.797395646892813,"NM",2024-07-11,1,1,1,1,1,1,0,0,0,1,1,0,1,0
"1357",2.28287869980101,0.759870977339344,"NM",2024-07-12,0,1,1,1,1,1,0,0,0,1,0,0,1,0
"1358",0.906908094893819,0.736272390771125,"NM",2024-07-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1359",1.7734727400792,0.790263256547222,"NM",2024-07-14,0,1,1,1,1,1,0,0,0,1,0,0,1,0
"1360",1.71940579904338,0.795775506881115,"NM",2024-07-15,1,1,1,1,1,1,0,0,0,0,1,0,1,0
"1361",0.677170530578206,0.765617879296424,"NM",2024-07-16,1,1,1,1,1,1,1,1,0,0,1,0,1,0
"1362",1.5941621094864,0.805379009844302,"NM",2024-07-17,0,1,1,1,0,1,1,0,0,1,0,1,1,1
"1363",0.677060308964418,0.794642614133538,"NM",2024-07-18,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"1364",0.472878565075664,0.675011593989796,"NM",2024-07-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"1365",0.664514927155917,0.742680150404322,"NM",2024-07-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1366",2.16714884779111,0.811481228903374,"NM",2024-07-21,1,1,1,1,0,1,0,0,0,1,0,0,1,0
"1367",1.66873035833711,0.8137368380783,"NM",2024-07-22,0,1,1,1,1,1,0,1,0,1,0,0,1,0
"1368",1.97842130397572,0.819506811795411,"NM",2024-07-23,1,1,1,0,1,1,0,0,0,1,0,1,1,0
"1369",1.39080522998991,0.861958519196583,"NM",2024-07-24,1,1,1,1,1,0,1,0,0,1,1,0,0,0
"1370",1.74708596274273,0.844331047910118,"NM",2024-07-25,0,0,1,1,1,1,1,0,0,1,0,1,1,1
"1371",1.14797449616925,0.829674474788289,"NM",2024-07-26,1,1,1,1,1,1,0,0,0,0,0,0,1,0
"1372",1.46547745870393,0.893674267374264,"NM",2024-07-27,1,1,0,0,1,1,1,0,0,0,0,0,1,0
"1373",0.695093239238712,0.779085550604345,"NM",2024-07-28,1,1,1,1,1,1,1,0,0,1,0,0,1,0
"1374",7.75218827277929,0.902415838955387,"NM",2024-07-29,0,0,1,1,1,1,0,0,0,1,1,0,1,0
"1375",1.31757928012217,0.7198537878125,"NM",2024-07-30,1,0,1,1,1,1,1,0,1,1,1,0,1,1
"1376",1.6984140332935,0.774586846941474,"NM",2024-07-31,1,1,1,0,1,1,0,0,0,1,0,1,1,0
"1377",1.3754268008862,0.878720403605966,"NM",2024-08-01,0,1,1,1,1,1,1,0,0,1,1,0,1,0
"1378",3.14326249352466,0.867276525745116,"NM",2024-08-02,1,1,1,1,1,1,0,1,0,1,0,1,1,0
"1379",2.66293535113588,0.988162125653012,"NM",2024-08-03,0,0,1,0,1,1,0,1,0,1,1,1,0,0
"1380",2.84066497127654,0.867258614315055,"NM",2024-08-04,1,1,1,1,0,1,0,0,1,1,0,0,1,0
