"","es_score","brier_score","location","target_date","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"1139",0.590438934547814,0.666619024322204,"NC",2024-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1140",NA,NA,"NC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141",NA,NA,"NC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",NA,NA,"NC",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143",NA,NA,"NC",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144",0.782620807290142,1.07921347203753,"NC",2024-04-23,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"1145",1.07991374181359,1.51485222778661,"NC",2024-04-24,1,1,0,1,1,1,1,0,1,0,1,1,1,1
"1146",0.87687251378698,0.808186828831537,"NC",2024-04-25,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"1147",NA,NA,"NC",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148",NA,NA,"NC",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149",NA,NA,"NC",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150",NA,NA,"NC",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151",0.164462034601139,0.258026919152923,"NC",2024-04-30,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1152",NA,NA,"NC",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153",NA,NA,"NC",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154",0.207225731395488,0.320544819536868,"NC",2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1155",NA,NA,"NC",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156",NA,NA,"NC",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157",NA,NA,"NC",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158",0.280961610300891,0.416378825335126,"NC",2024-05-07,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1159",1.00692549858698,0.722937447062914,"NC",2024-05-08,1,1,1,0,1,1,1,0,1,1,0,1,1,1
"1160",0.822505161186583,0.869627470110092,"NC",2024-05-09,1,1,1,0,1,1,1,1,1,0,0,1,1,1
"1161",0.855075861208739,1.18712332195008,"NC",2024-05-10,1,0,1,1,1,1,1,1,0,1,1,1,1,0
"1162",NA,NA,"NC",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163",NA,NA,"NC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164",NA,NA,"NC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165",0.391595254425271,0.473318405802555,"NC",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1166",0.369647565060028,0.456508997442042,"NC",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1167",0.437955395353252,0.662002772228488,"NC",2024-05-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1168",NA,NA,"NC",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169",NA,NA,"NC",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170",NA,NA,"NC",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171",NA,NA,"NC",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172",0.76692444272573,0.720069410611905,"NC",2024-05-21,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"1173",1.35943110979644,0.91505291307493,"NC",2024-05-22,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"1174",0.594435820937591,0.844065506690225,"NC",2024-05-23,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1175",NA,NA,"NC",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176",NA,NA,"NC",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177",NA,NA,"ND",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178",NA,NA,"ND",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179",NA,NA,"ND",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180",NA,NA,"ND",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181",NA,NA,"ND",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182",NA,NA,"ND",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183",NA,NA,"ND",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184",NA,NA,"ND",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185",NA,NA,"ND",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186",NA,NA,"ND",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187",NA,NA,"ND",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188",NA,NA,"ND",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189",NA,NA,"ND",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190",NA,NA,"ND",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191",NA,NA,"ND",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192",NA,NA,"ND",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193",NA,NA,"ND",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194",NA,NA,"ND",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195",NA,NA,"ND",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196",NA,NA,"ND",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197",NA,NA,"ND",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198",NA,NA,"ND",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199",NA,NA,"ND",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200",NA,NA,"ND",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201",NA,NA,"ND",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202",NA,NA,"ND",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203",NA,NA,"ND",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204",NA,NA,"ND",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205",NA,NA,"ND",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206",NA,NA,"ND",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207",NA,NA,"ND",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208",NA,NA,"ND",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209",NA,NA,"ND",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210",NA,NA,"ND",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211",NA,NA,"ND",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",NA,NA,"ND",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213",0.533203994061996,0.76962576869071,"ND",2024-05-20,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"1214",NA,NA,"ND",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215",NA,NA,"ND",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216",NA,NA,"ND",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217",NA,NA,"ND",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218",NA,NA,"ND",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219",NA,NA,"NE",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220",NA,NA,"NE",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",NA,NA,"NE",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222",NA,NA,"NE",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",NA,NA,"NE",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224",NA,NA,"NE",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225",NA,NA,"NE",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226",NA,NA,"NE",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227",NA,NA,"NE",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228",NA,NA,"NE",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229",NA,NA,"NE",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230",NA,NA,"NE",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231",NA,NA,"NE",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232",NA,NA,"NE",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233",NA,NA,"NE",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",NA,NA,"NE",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235",NA,NA,"NE",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236",NA,NA,"NE",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237",NA,NA,"NE",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238",NA,NA,"NE",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239",NA,NA,"NE",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240",NA,NA,"NE",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241",NA,NA,"NE",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",NA,NA,"NE",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",NA,NA,"NE",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",NA,NA,"NE",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245",NA,NA,"NE",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246",NA,NA,"NE",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247",NA,NA,"NE",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248",NA,NA,"NE",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249",NA,NA,"NE",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250",NA,NA,"NE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251",NA,NA,"NE",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252",NA,NA,"NE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253",NA,NA,"NE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254",NA,NA,"NE",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255",NA,NA,"NE",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256",NA,NA,"NE",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257",NA,NA,"NE",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258",NA,NA,"NE",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259",NA,NA,"NE",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260",NA,NA,"NE",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261",NA,NA,"NH",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262",NA,NA,"NH",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263",NA,NA,"NH",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264",NA,NA,"NH",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265",NA,NA,"NH",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266",NA,NA,"NH",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267",NA,NA,"NH",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268",NA,NA,"NH",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269",NA,NA,"NH",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270",NA,NA,"NH",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271",NA,NA,"NH",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272",NA,NA,"NH",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273",NA,NA,"NH",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274",NA,NA,"NH",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275",NA,NA,"NH",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276",NA,NA,"NH",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277",NA,NA,"NH",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278",NA,NA,"NH",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279",NA,NA,"NH",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280",NA,NA,"NH",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281",NA,NA,"NH",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",NA,NA,"NH",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283",NA,NA,"NH",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284",NA,NA,"NH",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285",NA,NA,"NH",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286",NA,NA,"NH",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",0.324655859621621,0.495556857105147,"NH",2024-05-10,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1288",NA,NA,"NH",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",NA,NA,"NH",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290",NA,NA,"NH",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291",NA,NA,"NH",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292",NA,NA,"NH",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293",0.449323494510153,0.662002772228488,"NH",2024-05-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1294",NA,NA,"NH",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295",NA,NA,"NH",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",NA,NA,"NH",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",NA,NA,"NH",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298",NA,NA,"NH",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",NA,NA,"NH",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300",NA,NA,"NH",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301",NA,NA,"NH",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302",NA,NA,"NH",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303",0.945822302126999,0.463799420991537,"NJ",2024-04-14,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"1304",3.13444503659395,1.18915660901317,"NJ",2024-04-15,0,1,1,1,0,1,0,0,1,1,1,0,1,0
"1305",1.23364762502532,0.0779503576636228,"NJ",2024-04-16,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"1306",3.2665246908563,0.559229216563854,"NJ",2024-04-17,0,1,1,1,1,1,0,1,1,1,1,1,1,1
"1307",1.38872705504968,0.0938073716297362,"NJ",2024-04-18,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"1308",0.788951005724343,0.408247540328547,"NJ",2024-04-19,1,1,1,1,0,1,1,0,1,1,1,0,1,0
"1309",0.543467481642031,0.644676960421346,"NJ",2024-04-20,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1310",1.24424973401848,0.938256800582101,"NJ",2024-04-21,1,1,1,0,1,1,0,0,1,1,0,1,1,0
"1311",2.2197596247501,0.537191671509877,"NJ",2024-04-22,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"1312",1.34245032831719,0.500636575640055,"NJ",2024-04-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"1313",6.877167694069,0.770115515691704,"NJ",2024-04-24,0,0,0,1,1,1,0,0,0,1,1,1,1,0
"1314",1.47372590738287,0.1735102246415,"NJ",2024-04-25,0,1,1,1,1,1,0,1,1,0,1,1,1,0
"1315",1.64419654842819,0.712387148942681,"NJ",2024-04-26,0,1,0,1,1,1,0,0,1,1,1,1,1,0
"1316",0.281569569290788,0.451309831303469,"NJ",2024-04-27,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1317",0.688175425364025,0.911673195802657,"NJ",2024-04-28,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"1318",3.01622388828858,0.64302824996746,"NJ",2024-04-29,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"1319",2.84871709058927,0.639835892084871,"NJ",2024-04-30,0,1,1,0,1,1,1,0,1,1,0,1,1,0
"1320",0.847980920153311,0.57947710595906,"NJ",2024-05-01,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"1321",6.06574869906653,0.898900809676757,"NJ",2024-05-02,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"1322",0.966796907687455,0.679583952226659,"NJ",2024-05-03,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"1323",1.01762572827576,0.34325512320392,"NJ",2024-05-04,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"1324",0.353448958953193,0.474083839658355,"NJ",2024-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1325",3.60235651216253,0.432534433343111,"NJ",2024-05-06,0,1,1,1,1,1,0,0,1,0,1,1,1,0
"1326",0.992405293121886,0.610163308511834,"NJ",2024-05-07,1,1,1,1,1,1,1,0,0,1,0,1,1,0
"1327",1.5371172644874,0.504898889563652,"NJ",2024-05-08,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"1328",2.21379592054528,0.484504806127078,"NJ",2024-05-09,0,1,1,1,1,1,0,0,1,0,1,1,1,0
"1329",1.5527400757687,0.520587777211209,"NJ",2024-05-10,1,1,1,1,1,1,0,0,1,0,0,0,1,0
"1330",1.02746853539095,0.62872747819274,"NJ",2024-05-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1331",1.88078024554035,0.958533842407763,"NJ",2024-05-12,1,1,0,1,1,1,0,1,1,0,0,1,1,0
"1332",1.90923452808639,0.698514803946055,"NJ",2024-05-13,1,1,1,0,0,1,1,0,0,0,0,0,1,0
"1333",5.01788533295623,0.675842214189403,"NJ",2024-05-14,0,1,1,1,1,1,0,0,0,0,1,0,1,0
"1334",1.6163006597184,0.822797725221889,"NJ",2024-05-15,1,0,1,1,0,1,1,0,0,1,0,0,1,0
"1335",6.16150781664817,0.694601251271329,"NJ",2024-05-16,0,1,1,1,1,1,0,0,0,1,0,1,1,0
"1336",2.02647091995415,0.751866162836304,"NJ",2024-05-17,1,1,1,0,1,0,1,0,1,0,0,1,0,0
"1337",1.23036732915508,0.734844126790616,"NJ",2024-05-18,1,1,1,1,0,1,1,1,0,0,0,0,1,1
"1338",NA,NA,"NJ",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339",5.6988480320415,0.701730609795929,"NJ",2024-05-20,1,0,0,1,1,1,0,0,0,0,0,1,1,0
"1340",2.98465578880637,0.63246744045753,"NJ",2024-05-21,1,1,1,1,1,1,0,0,1,0,0,0,1,0
"1341",4.6635205216212,0.682303932446981,"NJ",2024-05-22,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"1342",2.25087198038837,0.700136564123486,"NJ",2024-05-23,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"1343",3.38095091859628,0.941134001335388,"NJ",2024-05-24,0,0,1,1,1,0,0,0,0,0,0,1,0,1
"1344",4.42968803888283,0.7358053850959,"NJ",2024-05-25,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"1345",0.802624388463414,0.433648277365083,"NM",2024-04-14,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"1346",0.432464864245225,0.0709748955062381,"NM",2024-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1347",0.957882524851172,0.59726777963395,"NM",2024-04-16,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"1348",1.89808641853407,1.26975162792893,"NM",2024-04-17,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"1349",0.553457521988715,0.0938073716297362,"NM",2024-04-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1350",0.377745396225878,0.1027705629457,"NM",2024-04-19,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1351",2.00120368687071,1.01214432546302,"NM",2024-04-20,0,1,1,1,1,0,0,0,1,1,1,1,0,0
"1352",2.28506512911014,0.889313968512973,"NM",2024-04-21,0,1,1,1,1,1,0,0,1,1,1,1,1,0
"1353",0.985548336870481,0.134282852737362,"NM",2024-04-22,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"1354",0.870305454334128,0.432711210496962,"NM",2024-04-23,1,1,1,1,0,1,1,1,0,1,1,0,1,1
"1355",1.6743283360658,0.347391188611166,"NM",2024-04-24,0,1,1,1,1,0,1,0,1,1,1,1,0,0
"1356",0.901305139256656,0.608142526992136,"NM",2024-04-25,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"1357",0.119847613091746,0.18844858324521,"NM",2024-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1358",NA,NA,"NM",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359",0.402457079101646,0.221252346527521,"NM",2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1360",0.807829974722927,0.604625151467655,"NM",2024-04-29,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"1361",0.463635449783441,0.258026919152923,"NM",2024-04-30,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"1362",1.25306782882848,0.277901089628469,"NM",2024-05-01,1,1,1,1,1,1,0,0,0,1,1,1,1,0
